detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
10024013[D2_1B],0.331658110310611,0.049669700335827,primary,Am Auestadion,60,kassel,1,262,9.4786647,51.2898313
10023004[D4_3c],0.418295984410991,0.059461510949107,primary,Am Auestadion,60,kassel,1,258,9.4810402,51.2921162
10024015[D2_2B],0.415655605512335,0.049589796347202,primary,Am Auestadion,60,kassel,1,261,9.4787114,51.2898217
10023005[D4_4x],0.415951198723806,0.381310765079739,primary,Am Auestadion,60,kassel,1,260,9.4811418,51.2923867
10216011[D3_1B],0.193619529528832,0.01354666819512,secondary,Teichstraße,50,kassel,1,122,9.4518506,51.3208691
10038004[D2_2B],0.12284023541354,0.024796257524226,tertiary,Landgraf-Karl-Straße,50,kassel,1,427,9.443551,51.31284
10034009[2-2B],0.135614149202364,0.013284882784094,secondary,Bremelbachstraße,0,kassel,1,131,9.444634,51.313896
10033006[D3_2B],0.319167649969027,0.029067595481803,secondary,Wilhelmshöher Allee,50,kassel,1,299,9.4490123,51.3134081
10034005[1-2B],0.116188484392906,0.036318167029529,secondary,Wilhelmshöher Allee,50,kassel,1,144,9.4433773,51.3136067
10034003[1-1B],0.283307191549921,0.044736281081225,secondary,Wilhelmshöher Allee,50,kassel,1,145,9.4433817,51.3135734
10034001[D43/1],0.127503789026955,0.106624811678827,tertiary,Landgraf-Karl-Straße,50,kassel,1,146,9.444462,51.31333
10142003[D1_1B],0.308291517590656,0.032815130927733,primary,Ihringshäuser Straße,50,kassel,1,30,9.5135828,51.3332883
10183003[D3_1B],0.36325438160337,0.027297897556364,secondary,Breitscheidstraße,30,kassel,1,305,9.4563157,51.3188664
10016003[D2_3B],0.087685137476501,0.011252684398871,secondary,Tischbeinstraße,50,kassel,1,418,9.4868801,51.3073389
10009006[7_1B],0.225302789008943,0.050505190127449,residential,Lutherplatz,0,kassel,1,372,9.495862,51.317787
10007009[D8_1B],0.315276495959557,0.024643523076211,tertiary,Ständeplatz,50,kassel,1,382,9.4893975,51.3144497
10085013[D3_2B],0.078510288526093,0.054862458976455,secondary,Altenbaunaer Straße,0,kassel,1,190,9.455345,51.279297
10009005[6_2B],0.058354092051451,0.036350267332758,tertiary,Rudolf-Schwander-Straße,50,kassel,1,371,9.495626,51.31858
10008009[D8_1c],0.320705555154614,0.053091141423741,tertiary,Ständeplatz,50,kassel,1,380,9.4920198,51.3158132
10026006[D3_1B],0.11576693224346,0.075522258931253,secondary,Lilienthalstraße,0,kassel,1,465,9.517633,51.30333
10060003[D1_1B],0.261987166778973,0.031477502246619,primary,Schützenstraße,50,kassel,1,74,9.511904,51.31859
10060006[D2_2B],0.171168202480308,0.022126112249445,primary,Schützenstraße,50,kassel,1,76,9.5110271,51.3184695
10008011[D6_2b],0.203273144836027,0.035943806956563,tertiary,Rudolf-Schwander-Straße,50,kassel,1,377,9.49374,51.317
10008010[D6_1b],0.205647555718728,0.036969377609942,tertiary,Rudolf-Schwander-Straße,50,kassel,1,376,9.49371,51.31702
10024018[D2_3C],0.415951198723806,0.096072393311205,primary,Am Auestadion,60,kassel,1,260,9.4790115,51.2902028
10061006[D2_3B],0.067172561940305,0.01975672313328,secondary,Druseltalstraße,50,kassel,1,160,9.4458358,51.3076784
10035003[D4_1B],0.270446110016641,0.021540437283991,primary,Scharnhorststraße,50,kassel,1,86,9.5169528,51.315815
10140007[D4_1B],0.303111745954784,0.02550381539402,primary,Ihringshäuser Straße,50,kassel,1,31,9.513251,51.331112
10060005[D2_1B],0.171912640193685,0.022213159112859,primary,Schützenstraße,50,kassel,1,77,9.5110225,51.318435
10052016[D4_3B],0.080620983061512,0.032461845346223,secondary,Druseltalstraße,50,kassel,1,422,9.4273514,51.3038843
10060004[D1_2B],0.261543211208682,0.031379639757837,primary,Schützenstraße,50,kassel,1,75,9.51191,51.31856
10035009[D2_1B],0.27934678295641,0.015421782360617,primary,Scharnhorststraße,50,kassel,1,83,9.5164502,51.3164366
10134006[D5_2B],0.139439960958119,0.018523491835088,secondary,Ysenburgstraße,50,kassel,1,61,9.513766,51.321568
10133015[4-1B],0.142689483523798,0.023642988583794,secondary,Ysenburgstraße,50,kassel,1,60,9.512853,51.322235
10134005[D5_1B],0.139681151268427,0.01913427258928,secondary,Ysenburgstraße,50,kassel,1,62,9.513731,51.321552
10140005[D1_2B],0.631194611621959,0.031722850522908,primary,Ihringshäuser Straße,0,kassel,1,34,9.513419,51.330147
10140006[D3_1B],0.122631975083411,0.041859482708508,tertiary,Eisenschmiede,50,kassel,1,33,9.512362,51.3306456
10112001[D1_1B],0.388100894350501,0.036942265339087,primary,Leipziger Straße,50,kassel,1,217,9.517733,51.30908
10047002[D1_2B],0.249729057076541,0.019826739536691,primary,Schützenstraße,50,kassel,1,72,9.514745,51.318695
10035012[D2_3B],0.280743362944371,0.013692704233857,primary,Scharnhorststraße,50,kassel,1,85,9.516532,51.316494
10024011[D1_1B],0.264327190930563,0.044741230095732,secondary,Credéstraße,50,kassel,1,414,9.4777188,51.2890784
10120008[D3_1B],0.052662740123136,0.034146159880538,tertiary,Forstbachweg,50,kassel,1,210,9.546901,51.294754
10120010[D5_1B],0.115943691904989,0.042424626370137,primary,Leipziger Straße,50,kassel,1,470,9.5458795,51.2952498
10120011[D5_1C],0.050640825036218,0.041393806667126,primary,Leipziger Straße,50,kassel,1,468,9.545934,51.2952068
10135005[3-2B],0.112092318221073,0.026958032836136,residential,Josephstraße,0,kassel,1,69,9.5151817,51.3207752
10009009[8_2B],0.285907733575218,0.102572629714984,tertiary,Rudolf-Schwander-Straße,50,kassel,1,374,9.495153,51.31791
10140004[D1_1B],0.63073996586559,0.031274003479153,primary,Ihringshäuser Straße,0,kassel,1,35,9.513462,51.33015
10140008[D4_2B],0.303032439183077,0.024921075667377,primary,Ihringshäuser Straße,50,kassel,1,32,9.513294,51.331112
10007007[D4_1B],0.088368791203007,0.016219530501529,secondary,Friedrich-Ebert-Straße,50,kassel,1,449,9.4881792,51.3141885
10117016[4_2C],0.079150191469653,0.055330839183501,primary,Leipziger Straße,0,kassel,1,473,9.5309244,51.303709
10149010[D4_2B],0.103625682937858,0.021756716716031,secondary,Wiener Straße,50,kassel,1,486,9.4922852,51.3331674
10149009[D4_1B],0.822955174552263,0.021274716361151,secondary,Wiener Straße,50,kassel,1,41,9.4923159,51.33315
10149011[D4_3B],0.072276455042161,0.020834687970981,secondary,Wiener Straße,50,kassel,1,485,9.4922623,51.333188
10143009[D2_1B],0.330279959501872,0.03262872381126,primary,Ihringshäuser Straße,50,kassel,1,23,9.513456,51.33552
10120006[D1_1C],0.054741603310163,0.0425133889775,primary,Leipziger Straße,50,kassel,1,467,9.547727,51.29515
