detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
A8-32,0.063044844195786,0.017623183859063,tertiary,Jakoberwallstraße,50,augsburg,1,286,10.9094895,48.36998
A8-42,0.285133267363143,0.02464219365007,tertiary,Jakoberstraße,50,augsburg,1,282,10.908823,48.3703096
A8-41,0.290274345968507,0.023270373870571,tertiary,Jakoberstraße,50,augsburg,1,281,10.9088257,48.3702829
A6/7_1,0.118697319037827,0.038338515220184,tertiary,Jakoberstraße,50,augsburg,1,279,10.9047689,48.3699149
A6/7_3,0.068288726685335,0.053373843612441,tertiary,Bei der Jakobskirche,50,augsburg,1,277,10.9046844,48.3702517
A6/7_2,0.06666211369793,0.051695468887437,tertiary,Bei der Jakobskirche,50,augsburg,1,278,10.9046897,48.3702312
A6/7_4,0.277061815689609,0.024685772544887,tertiary,Bei der Jakobskirche,50,augsburg,1,280,10.9058203,48.3701777
J11-2,0.260882234991232,0.023205837737388,tertiary,Unterer Graben,50,augsburg,1,576,10.9014054,48.372895
J11-1,0.261615230108469,0.024235345718419,tertiary,Unterer Graben,50,augsburg,1,575,10.9014456,48.3728941
J11-4,0.434925290363834,0.028046896921539,tertiary,Unterer Graben,50,augsburg,1,578,10.9014349,48.373605
J4-2,0.43743334291652,0.033474500873136,tertiary,Müllerstraße,50,augsburg,1,580,10.9010875,48.3768797
