detid_Y,00002PMA0001,00003PMA0001,00005PMA0001,00005PMA0002,00006PMA0001,00006PMA0054,00007PMA0001,00007PMA0004,00007PMA0032,00008PMA0002,00010PMA0003,00010PMA0004,00010PMA0021,00012PMA0001,00014PMA0002,00015PMA0043,00016PMA0765,00017PMA0021,00017PMA0043,00021PMA0001,00021PMA0002,00027PMA0001,00028PMA0004,00031PMA0001,00031PMA0002,00032PMA0001,00032PMA0002,00032PMA0003,00034PMA0001,00034PMA0002,00036PMA0043,00041PMA0001,00043PMA0001,00043PMA0002,00044PMA0032,00048PMA0001,00048PMA0002,00054PMA0001,00055PMA0003,00055PMA0004,00056PMA0003,00056PMA0004,00061PMA0001,00062PMA0001,00062PMA0002,00064PMA0001,00064PMA0002,00067PMA0031,00077PMA0001,00086PMA0001,00088PMA0001,00089PMA0001,00089PMA0002,00089PMA0043,00089PMA0065,00090PMA0001,00091PMA0043,00091PMA0065,00092PMA0021,00092PMA0043,00092PMA0065,00096PMA0001,00097PMA0001,00097PMA0002,00104PMA0021,00112PMA0001,00116PMA0001,00118PMA0003,00120PMA0001,00120PMA0003,00120PMA0004,00122PMA0001,00130PMA0001,00142PMA0001,00143PMA0001,00163PMA0001,00168PMA0021,00177PMA0021,00192PMA0001,00192PMA0063,00208PMA0003,00226PMA0002,00226PMA0003,00235PMA0001,00235PMA0002,00238PMA0001,00280PMA0001,00293PMA0001,00323PMA0021,00331PMA0001,00332PMA0001,00359PMA0001,00359PMA0002,00367PMA0002,00374PMA0021,00394PMA0001,00420PMA0021,00421PMA0001,00428PMA0001,00428PMA0002,00432PMA0001,00445PMA0001,00450PMA0001,00450PMA0003,00455PMA0021,00455PMA0043,00483PMA0001,00483PMA0003,00483PMA0031,00484PMA0001,00490PMA0001,00490PMA0002,00501PMA0001,00554PMA0001,00554PMA0002,00591PMA0001,00628PMA0001,00658PMA0001,00701PMA0001,00701PMA0002,00701PMA0003,00717PMA0001,00749PMA0021,00764PMA0003,00771PMA0001,00771PMA0002,00798PMA0021,00798PMA0043,00806PMA0001,00810PMA0001,00810PMA0002,00858PMA0001,00984PMA0001,00984PMA0002,00987PMA0001,00987PMA0002,00990PMA0001,00990PMA0002,00991PMA0001,00993PMA0001,00995PMA0001,00996PMA0003,01005PMA0001,01006PMA0001,01006PMA0002,01006PMA0003,01016PMA0001,01017PMA0001,01017PMA0002,01017PMA0003,01018PMA0001,01018PMA0002,01018PMA0003,01026PMA0001,01029PMA0003,01029PMA0021,01041PMA0001,01041PMA0002,01070PMA0003,01071PMA0002,01071PMA0005,01088PMA0001,01088PMA0002,01093PMA0001,01108PMA0001,01108PMA0002,01109PMA0001,01109PMA0002,01109PMA0003
00450PMA0001,1213.54,2311.92,1805.49,1805.49,1554.65,1604.32,1922.83,1891.56,1863.03,1997.19,2787.03,2729.02,3256.96,739.71,999.41,4186.03,4178.73,4284.71,4284.71,2179.65,2097.72,2388.66,1810.47,2103.78,1951.53,2139.68,2107.74,2098.09,3965.47,3898.34,1919.52,4221.49,4305.33,4305.33,3371.53,3119.95,2842.36,2588.17,2371.90,2371.90,2469.39,2575.76,259.42,324.75,303.17,1510.13,1510.13,1680.46,4061.45,1252.50,1664.53,1915.93,1896.47,1906.92,1887.61,2121.09,2352.55,2233.58,2479.78,2359.51,2367.82,3037.90,673.30,575.37,1365.81,3637.11,3009.40,3310.01,2750.72,2652.42,2658.71,2448.69,6592.04,3816.85,1518.35,2276.06,3168.06,3467.16,3735.70,3789.32,2780.59,2807.20,2958.03,4244.08,4244.08,1633.32,2461.67,629.68,2998.92,3253.29,1565.07,3064.94,2871.99,3152.83,2292.07,3703.68,4867.76,4614.84,2138.85,2334.79,1711.51,2276.06,0.00,50.30,3927.46,3846.23,2708.58,2740.48,3983.22,3816.85,2680.07,2287.74,2960.06,6277.99,6277.99,2806.03,3412.90,3486.93,2260.30,2299.04,2260.30,5458.92,1835.91,2178.22,1998.27,1998.27,3265.58,3596.25,1551.18,4391.15,4391.15,4704.52,3795.70,3795.70,2059.60,1977.64,4317.09,4216.68,1297.18,2369.74,2816.48,3036.25,5049.30,2027.60,2025.00,2027.60,2542.07,2538.29,2521.61,2521.61,2358.04,2393.14,2393.14,999.41,2412.62,2412.62,4414.09,4064.58,4859.95,4556.19,4534.42,3579.04,3569.12,4214.65,3915.42,3887.68,3631.49,3631.49,3631.49
00450PMA0003,1163.24,2261.62,1755.19,1755.19,1504.35,1554.02,1872.53,1841.26,1812.73,1946.89,2816.95,2758.94,3306.74,689.41,949.11,4156.18,4148.88,4334.49,4334.49,2129.35,2047.42,2338.36,1760.17,2053.48,1901.23,2089.38,2057.44,2047.79,3915.17,3848.04,1969.30,4171.19,4255.03,4255.03,3321.23,3069.65,2792.06,2537.87,2321.60,2321.60,2419.09,2525.46,209.12,274.45,252.87,1459.83,1459.83,1630.16,4011.15,1302.28,1714.31,1965.71,1946.25,1956.69,1937.39,2170.87,2402.33,2283.36,2529.55,2409.29,2417.60,2987.60,623.00,525.07,1415.59,3586.81,2959.10,3259.71,2700.42,2602.12,2608.41,2398.39,6541.74,3766.55,1468.05,2225.76,3117.76,3516.94,3685.40,3739.02,2730.28,2756.91,2907.73,4193.78,4193.78,1583.02,2511.45,579.38,2948.62,3202.99,1614.85,3014.64,2821.69,3202.61,2341.85,3653.38,4817.46,4664.62,2088.55,2284.49,1761.29,2225.76,207.48,0.00,3977.24,3896.00,2658.28,2690.18,3953.37,3766.55,2729.85,2337.51,2909.76,6327.77,6327.77,2755.73,3362.60,3436.63,2210.00,2248.74,2210.00,5508.69,1785.61,2127.92,1947.97,1947.97,3215.28,3545.95,1600.95,4340.85,4340.85,4754.30,3745.40,3745.40,2109.38,2027.42,4366.87,4266.46,1346.96,2419.52,2866.26,3086.03,5099.08,2077.38,2074.78,2077.38,2591.85,2588.07,2571.39,2571.39,2407.81,2442.92,2442.92,949.11,2362.32,2362.32,4363.79,4014.28,4909.72,4605.97,4584.19,3528.74,3518.82,4164.35,3865.12,3837.38,3581.19,3581.19,3581.19
00455PMA0021,3926.40,3646.90,3229.41,3229.41,2978.57,3028.25,2594.55,2563.28,2591.81,4488.30,1587.58,1645.60,1547.33,4113.12,3680.17,6137.36,6130.06,1019.53,1019.53,5953.99,6025.84,3447.88,2989.64,6031.89,5915.84,4465.73,4433.79,4424.14,3617.48,3550.35,2704.20,3215.69,8050.03,8050.03,7130.08,4066.35,4081.79,4212.78,6129.81,6129.81,6235.72,6333.67,4061.15,4137.41,4115.82,5438.25,5438.25,5625.04,6600.92,3136.83,2715.69,2496.68,2517.14,2487.67,2508.28,2255.60,2139.27,2149.32,1894.55,2098.85,2016.12,2719.83,3647.27,3745.20,3361.47,7366.77,5415.06,4341.09,3697.12,3598.82,3605.11,3395.09,10350.59,2793.31,4551.82,5210.55,4199.14,895.47,3713.24,3766.86,1884.14,5346.67,5497.50,6783.55,6783.55,3057.25,3689.89,4003.09,6756.83,2547.60,3560.74,5999.43,5806.48,5723.90,3255.30,7462.23,2943.46,5321.59,4678.32,4874.26,2914.70,5210.55,4203.19,4253.49,0.00,1274.54,5114.24,5146.13,5934.56,2793.31,2328.37,2593.07,5499.53,2639.00,2639.00,6563.94,4405.76,7253.27,4665.95,4704.70,4665.95,6746.17,2708.12,2631.98,5962.58,5962.58,4258.43,4560.40,3636.76,8135.85,8135.85,3307.68,7554.26,7554.26,2528.27,2558.39,5023.84,4923.43,3118.74,2709.37,4044.70,3932.04,5750.96,2597.04,2593.90,2597.04,2370.86,2810.21,2169.92,2169.92,2542.54,2507.43,2507.43,3680.17,4818.27,4818.27,5406.95,3716.59,3483.65,3627.07,3605.30,4610.12,4600.20,3866.66,4195.24,4880.54,4624.35,4624.35,4624.35
00455PMA0043,3896.08,3616.58,3199.09,3199.09,2948.25,2997.93,2564.23,2532.96,2561.49,4457.98,1557.27,1615.28,1517.01,4082.80,3649.85,6107.04,6099.74,725.81,725.81,5923.67,5995.52,3417.56,2959.32,6001.57,5885.52,4435.41,4403.47,4393.82,3609.43,3542.30,2673.87,3207.65,8019.71,8019.71,7099.76,4036.03,4051.47,4182.47,6099.49,6099.49,6205.40,6303.35,4030.83,4107.09,4085.50,5407.93,5407.93,5594.72,6570.60,3106.51,2685.36,2466.36,2486.82,2457.35,2477.96,2225.28,2108.95,2119.00,1864.23,2068.53,1985.81,2689.51,3616.95,3714.88,3331.15,7336.45,5384.74,4310.77,3666.80,3568.50,3574.79,3364.77,10320.27,2785.26,4521.50,5180.23,4168.82,865.15,3705.20,3758.82,1853.82,5316.35,5467.18,6753.23,6753.23,3026.93,3659.57,3972.77,6726.51,2530.97,3530.41,5969.11,5776.16,5693.58,3224.98,7431.91,2940.07,5291.27,4648.00,4843.94,2884.38,5180.23,4172.87,4223.17,81.23,0.00,5083.92,5115.81,5904.24,2785.26,2298.05,2562.75,5469.21,2431.77,2431.77,6533.62,4397.71,7222.95,4635.63,4674.38,4635.63,6715.85,2677.80,2601.66,5932.26,5932.26,4250.39,4552.36,3606.44,8105.53,8105.53,3277.36,7523.94,7523.94,2497.95,2528.07,4993.52,4893.11,3088.42,2679.05,4014.38,3901.72,5720.64,2566.72,2563.58,2566.72,2340.53,2779.89,2139.60,2139.60,2512.22,2477.11,2477.11,3649.85,4787.95,4787.95,5398.91,3708.54,3453.33,3596.75,3574.98,4579.80,4569.88,3858.62,4187.20,4872.49,4616.31,4616.31,4616.31
00483PMA0001,1848.00,2070.82,2649.73,2649.73,2398.89,2448.56,2989.21,2957.93,2929.40,1135.09,3933.63,3875.62,4598.50,2115.55,1915.90,3964.05,3956.75,5828.21,5828.21,4294.61,4212.68,2169.02,2607.07,4218.74,4102.69,648.08,705.33,695.68,3218.73,3151.61,3621.41,3486.26,6171.46,6171.46,4801.60,2359.02,2264.35,2010.16,4185.96,4185.96,4052.04,4196.60,2502.32,2460.17,2481.76,3625.10,3625.10,4341.60,1827.04,3742.39,4139.22,3940.05,3920.59,3931.04,3951.65,4145.21,4334.09,4257.70,4302.40,4202.64,4210.95,3735.86,2088.44,2186.37,3897.71,5752.08,300.82,1883.07,2389.54,2291.25,2228.29,2453.91,7436.04,3925.38,1419.47,4717.18,2025.83,5010.66,2988.96,2947.21,3846.96,693.30,704.12,2145.15,2145.15,2477.56,4951.57,2196.76,4481.47,3851.02,4096.97,5506.07,5313.11,5609.13,4766.77,4713.56,4327.71,7089.53,607.60,423.10,3413.41,4717.18,2736.83,2711.44,5281.87,5389.73,0.00,31.90,3761.24,3925.38,4523.20,4311.86,846.15,7539.86,7539.86,4394.03,2028.00,4141.55,447.86,409.11,447.86,7875.61,2902.28,2876.18,4149.42,4149.42,2273.84,2211.35,4172.99,6315.39,6315.39,6270.59,4639.70,4639.70,4083.72,4001.76,6791.78,6691.38,2999.07,4461.72,5306.38,5510.94,7466.00,3730.04,3726.89,3730.04,4184.39,4562.41,4364.74,4364.74,4382.16,4417.26,4417.26,1915.90,295.54,295.54,3024.95,2997.22,6446.55,6589.98,6568.21,2162.63,2152.71,2852.10,2530.53,2498.54,2246.60,2246.60,2246.60
00483PMA0003,1841.30,2092.02,2670.92,2670.92,2420.09,2469.76,3010.40,2979.13,2950.60,1128.38,3954.82,3896.81,4619.70,2108.84,1909.20,4380.09,4372.79,5849.41,5849.41,4287.91,4205.98,2190.22,2628.27,4212.04,4095.99,952.11,1009.37,999.72,3852.03,3784.91,3642.61,4108.05,6164.75,6164.75,4769.71,2571.41,2285.55,2031.36,4179.26,4179.26,4045.34,4189.90,2495.62,2453.47,2475.06,3618.39,3618.39,4334.90,1922.16,3755.30,4160.42,3961.25,3941.79,3952.23,3972.84,4166.41,4355.29,4278.90,4323.59,4223.84,4232.15,3757.05,2081.74,2179.66,3910.61,5745.38,1223.30,2753.20,2410.74,2312.44,2249.49,2475.10,7404.14,4019.79,1412.77,4930.49,2611.25,5031.86,3622.26,3675.88,3868.16,661.40,812.23,2160.56,2160.56,2498.76,4964.47,2190.06,4474.76,3889.63,4109.88,5660.46,5467.51,5880.72,4787.96,4681.67,4949.50,7110.73,575.71,391.20,3434.60,4930.49,2730.12,2704.74,5303.06,5410.92,1200.18,0.00,4177.29,4019.79,4544.39,4333.05,814.25,7561.06,7561.06,4387.32,2856.09,4109.66,751.89,790.64,751.89,8186.80,2923.48,2897.37,4142.72,4142.72,2708.77,3039.44,4185.90,6308.69,6308.69,6291.78,4607.81,4607.81,4104.92,4022.96,6812.98,6712.57,3020.27,4482.92,5319.28,5532.14,7577.89,3751.23,3748.09,3751.23,4205.58,4583.60,4385.94,4385.94,4403.35,4438.46,4438.46,1909.20,904.21,904.21,3857.28,3825.31,6467.75,6611.18,6589.40,3022.23,3012.31,3680.19,3358.61,3330.87,3074.68,3074.68,3074.68
00483PMA0031,1989.01,2211.83,2790.73,2790.73,2539.89,2589.56,3130.21,3098.94,3070.41,1276.09,4074.63,4016.62,4739.50,2256.55,2056.91,202.81,195.51,5969.21,5969.21,4435.61,4353.69,2310.03,2748.08,4359.74,4243.69,789.08,846.34,836.68,3405.56,3338.43,3762.42,3673.09,6312.46,6312.46,4926.79,2545.84,2405.36,2151.16,4326.97,4326.97,4193.04,4337.60,2643.32,2601.18,2622.76,3766.10,3766.10,4482.60,1980.09,3883.40,4280.22,4081.06,4061.59,4072.04,4092.65,4286.21,4475.10,4398.70,4443.40,4343.64,4351.95,3876.86,2229.44,2327.37,4038.71,5893.08,453.87,2069.89,2530.55,2432.25,2369.29,2594.91,7561.22,4112.20,1560.47,4904.00,2212.65,5151.66,3175.78,3134.03,3987.96,818.48,857.17,2298.20,2298.20,2618.57,5092.57,2337.76,4622.47,4009.44,4237.97,5692.89,5499.94,5795.96,4907.77,4838.75,4514.53,7230.54,732.79,548.28,3554.41,4904.00,2877.83,2852.44,5422.87,5530.73,186.82,181.83,0.00,4112.20,4664.20,4452.86,971.33,7680.87,7680.87,4535.03,2214.83,4266.74,588.86,550.11,588.86,8062.44,3043.29,3017.18,4290.43,4290.43,2460.66,2398.18,4314.00,6456.39,6456.39,6411.59,4764.89,4764.89,4224.73,4142.77,6932.78,6832.38,3140.08,4602.73,5447.38,5651.95,7652.82,3871.04,3867.90,3871.04,4325.39,4703.41,4505.74,4505.74,4523.16,4558.27,4558.27,2056.91,436.54,436.54,3211.77,3184.05,6587.56,6730.98,6709.21,2349.45,2339.53,3038.92,2717.35,2685.36,2433.42,2433.42,2433.42
00484PMA0001,3384.78,2232.54,2508.18,2508.18,2257.34,2201.56,2018.38,1987.11,1997.28,3235.79,2443.16,2385.15,2830.62,3571.50,3138.55,3858.68,3851.38,3237.96,3237.96,5566.14,5484.21,1931.42,1996.62,5490.27,5374.22,2748.78,2716.84,2707.18,824.17,757.04,2708.77,422.38,7691.82,7691.82,6596.24,1811.81,1827.24,2084.13,5758.40,5758.40,5694.10,5838.66,3519.53,3595.79,3574.20,4896.63,4896.63,5086.59,5224.32,3474.65,3226.58,3027.41,3007.95,3018.40,3039.01,3133.59,3062.36,3072.41,3002.39,2930.91,2939.22,903.38,3105.64,3203.57,3699.29,7023.61,3698.11,2046.06,1702.75,1561.53,1610.74,1582.11,9816.75,0.00,3520.18,5548.37,1920.46,2795.39,919.93,973.56,2190.94,4073.45,4101.40,5510.33,5510.33,2336.01,4210.93,3461.47,6242.62,718.43,3898.56,6337.25,6144.30,6175.63,3854.13,6928.40,1050.91,6176.89,3405.10,3601.04,2645.56,5548.37,3661.57,3711.87,3012.51,3174.46,3397.29,3429.18,3655.87,0.00,3251.47,3399.22,4226.31,4788.53,4788.53,6068.93,1897.72,6711.64,2949.00,2987.75,2949.00,7467.59,2113.59,1638.97,5420.95,5420.95,1856.04,1948.82,3974.58,7777.64,7777.64,4780.12,7020.42,7020.42,3171.08,3089.12,5879.14,5778.74,2682.88,3549.08,4565.74,4598.30,6644.05,2817.40,2814.25,2817.40,2912.66,3649.77,3093.01,3093.01,3465.63,3430.52,3430.52,3138.55,3101.32,3101.32,2898.91,923.28,4956.09,5099.51,5077.74,2325.62,2315.70,1073.36,1401.93,2372.50,2116.31,2116.31,2116.31
00490PMA0001,2888.16,2883.00,2376.57,2376.57,2125.73,2175.41,1684.92,1767.50,1738.97,3583.60,1050.88,1108.89,1350.55,3000.95,2641.93,5596.19,5588.89,2235.74,2235.74,4064.31,4271.41,2793.89,2263.30,4201.34,4089.87,3661.53,3629.59,3619.94,4274.06,4206.94,983.65,3872.28,6160.35,6160.35,5240.40,3525.18,3540.62,3448.89,4240.13,4240.13,4536.86,4443.99,2548.07,2613.40,2591.81,3734.22,3734.22,3735.36,5696.22,1247.15,826.00,671.14,691.60,670.99,682.74,488.82,372.49,382.54,573.36,453.10,461.41,2670.94,2609.03,2706.96,1471.79,5477.09,4610.86,3799.92,3155.95,3057.65,3063.93,2853.92,8460.91,3449.89,3513.58,3320.87,3657.97,1526.78,4068.84,4122.47,1399.07,4441.97,4592.80,5878.85,5878.85,2204.41,1361.51,2890.92,4867.15,2886.33,1671.05,4109.75,3916.80,3720.18,926.93,5572.55,4210.18,3249.70,3773.62,3969.56,1194.16,3320.87,2547.03,2597.33,1987.09,1905.85,4310.04,4341.93,5393.38,3449.89,0.00,284.46,4594.83,4337.62,4337.62,4674.26,3902.81,5737.08,3861.75,3900.50,3861.75,4618.18,1855.28,2210.91,4222.36,4222.36,3755.48,4086.16,1747.08,6246.17,6246.17,2376.40,5664.58,5664.58,524.55,741.72,2951.94,2851.54,1726.15,381.00,1716.33,1671.11,3716.85,876.49,879.63,876.49,691.02,481.83,267.92,267.92,214.16,179.06,179.06,2641.93,4014.07,4014.07,4904.00,4373.17,2552.36,2695.79,2674.02,4068.95,4059.03,4523.25,4405.33,4377.59,4121.40,4121.40,4121.40
00490PMA0002,2777.66,2899.85,2393.42,2393.42,2142.58,2192.25,1701.77,1784.35,1755.82,3473.10,1067.73,1125.74,1367.40,2716.48,2531.43,5376.61,5369.31,2353.10,2353.10,3779.85,3986.95,2810.74,2280.15,3916.88,3805.40,3551.03,3519.09,3509.44,4290.91,4223.79,699.19,3889.13,5875.89,5875.89,4955.94,3542.03,3557.47,3465.74,3955.67,3955.67,4252.40,4159.53,2263.60,2328.94,2307.35,3449.76,3449.76,3450.90,5585.72,962.68,541.54,386.68,407.13,386.53,398.27,445.55,389.33,399.38,590.21,469.95,478.26,2687.79,2498.53,2541.55,1187.33,5192.63,4500.36,3816.76,3172.80,3074.50,3080.78,2870.77,8176.45,3466.74,3403.08,3036.41,3674.82,1577.59,4085.69,4139.31,1415.92,4331.47,4482.30,5768.35,5768.35,2221.26,1287.86,2606.45,4582.68,2903.18,1386.59,3825.29,3632.34,3435.72,853.28,5288.09,4227.03,3176.05,3663.12,3859.06,909.70,3036.41,2262.56,2312.86,2037.89,1956.66,4199.54,4231.44,5173.80,3466.74,474.96,0.00,4484.33,4388.43,4388.43,4389.79,3919.66,5452.62,3751.25,3790.00,3751.25,4544.53,1872.13,2227.76,3937.89,3937.89,3772.33,4103.01,1462.61,5961.71,5961.71,2493.75,5380.11,5380.11,240.09,457.25,2878.29,2777.89,1441.69,307.34,1642.67,1597.46,3643.20,592.03,595.17,592.03,707.87,250.55,316.51,316.51,70.30,105.41,105.41,2531.43,3903.57,3903.57,4920.85,4390.02,2669.72,2737.93,2716.16,4085.80,4075.88,4540.10,4422.18,4394.44,4138.25,4138.25,4138.25
00501PMA0001,2235.94,2639.38,3142.71,3142.71,2891.87,2941.55,3424.52,3393.25,3364.72,1523.02,4368.94,4310.93,5033.82,2503.48,2303.84,4854.32,4847.02,6263.53,6263.53,4682.55,4600.62,2737.57,3147.69,4606.67,4490.63,1519.95,1577.21,1567.55,4109.01,4041.88,4056.73,4376.54,6554.34,6554.34,4868.89,3118.77,2832.91,2578.71,4568.84,4568.84,4434.92,4579.48,2890.25,2848.11,2869.70,4013.03,4013.03,4729.53,1107.91,4149.94,4561.97,4375.37,4355.91,4366.35,4386.96,4580.53,4769.41,4693.02,4737.71,4637.96,4646.27,4304.41,2476.37,2574.30,4305.25,6140.01,589.45,2773.34,2958.10,2859.80,2796.84,3022.46,7503.33,4567.15,1807.41,5325.13,2916.10,5445.98,3879.24,3837.48,4282.28,301.11,284.69,1426.02,1426.02,2970.55,5359.11,2584.69,4864.35,4436.99,4504.51,6055.10,5862.15,6275.36,5189.51,4780.85,5217.99,7512.28,969.47,773.52,3848.72,5325.13,3124.76,3099.37,5850.42,5825.04,890.27,903.16,4651.51,4567.15,4958.51,4747.17,0.00,8108.42,8108.42,4776.91,2918.28,4208.84,1319.73,1299.38,1319.73,8581.44,3337.60,3444.73,4537.36,4537.36,3164.11,3101.63,4580.54,6698.27,6698.27,6705.90,4706.99,4706.99,4519.04,4437.08,7214.53,7114.12,3434.39,4897.04,5713.92,5933.69,7979.44,4165.35,4162.21,4165.35,4619.70,4997.72,4800.06,4800.06,4817.47,4852.58,4852.58,2303.84,1185.81,1185.81,3915.22,3887.50,6881.87,7025.30,7003.52,3052.90,3042.98,3742.37,3420.80,3388.81,3136.87,3136.87,3136.87
00554PMA0001,6093.11,5813.61,5396.12,5396.12,5145.28,5194.96,4761.26,4729.99,4758.52,6655.01,3754.30,3812.31,3714.04,6279.83,5846.88,8129.40,8122.11,2225.88,2225.88,7924.10,8131.21,5614.59,5156.35,8061.13,7949.66,6632.44,6600.50,6590.85,5573.93,5506.80,4779.30,5172.14,10014.89,10014.89,9100.19,6082.53,6097.97,6354.86,8099.92,8099.92,8396.65,8303.78,6227.86,6304.12,6282.53,7594.01,7594.01,7595.15,8767.63,5106.94,4685.80,4466.79,4487.25,4457.78,4478.39,4225.71,4109.38,4119.43,3864.66,4068.96,3986.24,4689.00,5813.98,5911.91,5331.58,9331.63,7581.77,6333.13,5779.67,5681.37,5687.65,5477.64,12320.70,4749.76,6718.53,7180.66,6191.18,3062.18,5669.69,5723.32,4050.85,7513.38,7664.21,8950.26,8950.26,5223.96,5098.07,6169.80,8726.94,4504.05,5530.85,7518.72,7776.59,6419.91,5074.45,9432.35,4904.57,4767.00,6845.03,7040.97,4989.81,7180.66,6369.90,6420.20,2647.15,3441.25,7280.95,7312.84,7926.60,4749.76,4298.48,4563.19,7666.24,0.00,0.00,8534.05,6362.21,9419.98,6832.66,6871.41,6832.66,5992.46,4874.83,4798.69,8082.15,8082.15,6214.89,6516.86,5606.87,10100.71,10100.71,2559.78,9524.37,9524.37,4498.38,4528.50,4469.25,4485.12,5285.45,4679.48,4738.44,4330.27,4997.25,4672.14,4675.28,4672.14,4427.92,4780.32,4140.03,4140.03,4512.65,4477.54,4477.54,5846.88,6984.98,6984.98,7363.40,5673.04,2505.86,2873.36,2851.59,6602.16,6592.24,5823.11,6151.69,6836.99,6580.80,6580.80,6580.80
00554PMA0002,6093.11,5813.61,5396.12,5396.12,5145.28,5194.96,4761.26,4729.99,4758.52,6655.01,3754.30,3812.31,3714.04,6279.83,5846.88,8129.40,8122.11,2225.88,2225.88,7924.10,8131.21,5614.59,5156.35,8061.13,7949.66,6632.44,6600.50,6590.85,5573.93,5506.80,4779.30,5172.14,10014.89,10014.89,9100.19,6082.53,6097.97,6354.86,8099.92,8099.92,8396.65,8303.78,6227.86,6304.12,6282.53,7594.01,7594.01,7595.15,8767.63,5106.94,4685.80,4466.79,4487.25,4457.78,4478.39,4225.71,4109.38,4119.43,3864.66,4068.96,3986.24,4689.00,5813.98,5911.91,5331.58,9331.63,7581.77,6333.13,5779.67,5681.37,5687.65,5477.64,12320.70,4749.76,6718.53,7180.66,6191.18,3062.18,5669.69,5723.32,4050.85,7513.38,7664.21,8950.26,8950.26,5223.96,5098.07,6169.80,8726.94,4504.05,5530.85,7518.72,7776.59,6419.91,5074.45,9432.35,4904.57,4767.00,6845.03,7040.97,4989.81,7180.66,6369.90,6420.20,2647.15,3441.25,7280.95,7312.84,7926.60,4749.76,4298.48,4563.19,7666.24,0.00,0.00,8534.05,6362.21,9419.98,6832.66,6871.41,6832.66,5992.46,4874.83,4798.69,8082.15,8082.15,6214.89,6516.86,5606.87,10100.71,10100.71,2559.78,9524.37,9524.37,4498.38,4528.50,4469.25,4485.12,5285.45,4679.48,4738.44,4330.27,4997.25,4672.14,4675.28,4672.14,4427.92,4780.32,4140.03,4140.03,4512.65,4477.54,4477.54,5846.88,6984.98,6984.98,7363.40,5673.04,2505.86,2873.36,2851.59,6602.16,6592.24,5823.11,6151.69,6836.99,6580.80,6580.80,6580.80
00591PMA0001,2703.41,4138.71,3973.06,3973.06,3722.22,3771.90,4090.40,4059.13,4030.60,3487.07,4860.65,4802.64,5183.28,2575.32,2835.01,5051.50,5044.20,6211.03,6211.03,947.27,977.12,4236.91,3978.04,848.43,889.61,3629.56,3597.62,3587.97,5898.72,5831.59,4061.08,6154.74,2419.62,2419.62,566.14,4618.10,4332.24,4078.04,434.13,434.13,364.88,272.01,2436.70,2370.51,2392.10,1240.61,1240.61,1315.12,4620.79,3178.82,3590.85,3842.26,3822.80,3833.24,3813.93,4047.41,4278.88,4159.90,4406.10,4285.84,4294.15,5205.47,2840.87,2742.95,2951.92,2259.77,4499.28,4799.88,4457.43,4359.13,4296.17,4521.79,3786.65,5984.43,2977.44,2195.20,4657.94,5393.48,5668.95,5722.57,4948.16,4297.08,4447.91,4619.56,4619.56,3800.90,4387.99,2465.29,192.89,5420.86,3151.18,2319.82,2126.87,3418.64,4218.40,898.30,6996.19,6180.60,3628.73,3824.67,4156.02,2195.20,2671.21,2645.82,5853.78,5772.55,4198.46,4230.35,4848.69,5984.43,4606.40,4214.06,4449.94,8204.32,8204.32,0.00,4902.78,1165.16,3750.17,3788.92,3750.17,6876.36,4003.48,4345.79,1486.74,1486.74,4755.45,5086.13,3174.17,2563.55,2563.55,6630.85,990.32,990.32,3985.93,3903.97,6185.45,6085.04,3741.68,4296.07,4742.80,4962.58,6466.74,3953.93,3957.07,3953.93,4468.39,4464.61,4447.94,4447.94,4284.36,4319.47,4319.47,2835.01,3902.49,3902.49,5903.97,5872.00,6786.27,6482.51,6460.74,5068.92,5059.00,5726.88,5405.30,5377.56,5121.37,5121.37,5121.37
00628PMA0001,2603.60,1464.03,1965.17,1965.17,1875.27,1819.49,2115.14,2083.87,2055.34,2354.84,3059.56,3001.55,3580.05,2881.14,2615.88,2347.94,2340.65,4593.39,4593.39,5060.21,4978.28,1277.79,1715.84,4984.34,4868.29,1867.83,1835.89,1826.24,1190.73,1123.60,3106.44,1458.26,6987.01,6987.01,5769.73,629.16,644.59,901.48,5001.52,5001.52,4867.60,5012.16,3120.52,3160.15,3175.19,4390.69,4390.69,4953.85,4125.22,3872.31,3624.24,3425.08,3405.61,3416.06,3436.67,3531.26,3460.03,3470.08,3428.33,3328.57,3336.88,2007.96,2706.64,2804.57,4096.96,6517.68,2599.01,266.97,798.42,932.31,981.52,1094.97,8990.25,1897.37,2639.23,5477.70,409.72,3897.13,960.96,919.20,2940.37,2963.62,3002.30,4443.33,4443.33,1793.01,4608.59,2962.36,5416.11,1823.01,4296.22,6266.58,6073.63,6313.80,4251.79,6101.89,2299.71,6574.56,2524.15,2693.42,3043.22,5477.70,3355.03,3329.64,4147.16,4276.20,2331.96,2326.97,2145.14,1897.37,3649.13,3796.88,3116.47,6143.96,6143.96,5242.42,0.00,5885.14,2068.05,2106.80,2068.05,7865.26,2171.64,1741.47,4915.02,4915.02,245.83,183.35,4372.24,7130.95,7130.95,5396.52,6193.91,6193.91,3568.75,3486.79,6276.80,6176.40,3080.54,3946.75,4963.40,4995.97,7041.71,3215.06,3211.92,3215.06,3310.32,4047.43,3490.67,3490.67,3863.29,3828.19,3828.19,2615.88,2220.37,2220.37,1001.19,969.22,5572.49,5715.91,5694.14,546.53,536.61,824.10,502.52,474.78,218.59,218.59,218.59
