detid_Y,K13D2.11,K13D2.12,K13D4.11,K13D4.12,K16D1.1,K16D2.1,K16D3.1,K16D4.2,K16D5.1,K16D6.1,K16D6.2,K17D2.11,K17D2.12,K1D3.1,K1PIR5.11,K1PIR5.12,K1PIR6.12,K20D4.11,K21D1.1,K21D2.1,K21D4.1,K21D5.1,K21D6.1,K2D3.11,K31D4.11,K31D5.1,K31D5.2,K33.D3.1,K33.D4.1,K4D3.1,K4D5.11,K4RD1.12,K50D1.1,K50D2.1,K50D3.1,K50D4.1,K50D5.1,K51D3.1,K51D3.2,K51D4.11,K51D5.11,K7D11.11,K7D2.11,K7D3.1,K7D5.11,K7D5.12,K7D6.11,K7D7.11,K7D8.1,K7D8.11,K8D3.11,K8D4.11,Z1,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z2,Z20,Z21.1,Z22,Z23,Z24,Z25,Z29,Z3,Z33,Z34,Z35,Z37,Z38,Z39,Z4,Z40,Z41,Z42,Z43,Z44,Z45,Z46,Z47,Z48,Z49,Z5,Z50,Z51,Z52,Z53,Z54,Z55,Z56,Z6,Z61,Z62,Z63,Z64,Z7,Z71,Z72,Z8,Z80,Z81,Z82,Z83,Z84,Z85,Z86,Z87,Z88,Z89,Z9,Z90,Z91,Z92,Z93,Z94
Z49,1764.72,1764.72,2017.85,2017.85,1390.27,1390.27,1390.27,1408.46,1408.46,1408.46,1408.46,1358.54,1358.54,776.28,776.28,776.28,776.28,662.06,569.49,569.49,569.49,569.49,569.49,978.92,327.46,362.25,362.25,286.55,286.55,1495.71,1392.46,1454.66,1074.53,1074.53,1074.53,1074.53,1074.53,1061.96,1061.96,1061.96,1061.96,2243.77,2150.75,2174.45,2619.03,2619.03,2174.45,2100.72,2152.75,2100.72,1896.54,1896.54,934.95,1033.93,1055.89,1055.89,2203.77,2203.77,2201.52,2072.86,2072.86,665.44,665.44,934.95,556.34,676.53,2410.60,2376.69,2899.80,2393.76,1896.54,662.06,3472.78,253.22,2201.52,3472.78,4717.36,4717.36,662.06,3836.68,3368.35,3161.76,257.73,3161.76,431.02,253.22,259.84,0.00,0.00,934.95,1018.59,1018.59,2214.03,342.13,1020.24,1020.24,257.73,934.95,1645.96,1645.96,1428.21,1428.21,1408.64,3272.37,3272.37,1408.64,5907.23,5907.23,5907.23,5907.23,3452.52,3452.52,3452.52,3402.58,3402.58,3402.58,1141.76,3591.98,3591.98,3591.98,3591.98,3352.84
Z5,1147.11,1147.11,1400.23,1400.23,772.65,772.65,772.65,790.84,790.84,790.84,790.84,740.93,740.93,158.67,158.67,158.67,158.67,326.59,727.42,727.42,727.42,727.42,727.42,361.31,615.27,650.05,650.05,1084.71,1084.71,878.10,774.85,837.04,139.58,139.58,139.58,139.58,139.58,270.90,270.90,270.90,270.90,1626.16,1533.13,1556.84,2001.41,2001.41,1556.84,1483.10,1535.14,1483.10,1278.93,1278.93,0.00,416.31,438.27,438.27,1586.15,1586.15,1583.91,1455.24,1455.24,711.49,711.49,0.00,619.05,341.06,2996.84,2962.93,3486.04,2979.99,1278.93,326.59,3901.57,1051.37,1583.91,3901.57,5146.15,5146.15,326.59,4265.47,3797.15,3590.56,1055.88,3590.56,1229.17,1051.37,682.90,1047.39,1047.39,0.00,1604.82,1604.82,2800.27,1140.28,312.62,312.62,1055.88,0.00,1479.58,1479.58,834.75,834.75,791.02,3507.47,3507.47,791.02,5475.17,5475.17,5475.17,5475.17,2869.15,2869.15,2869.15,2885.76,2885.76,2885.76,524.14,3008.61,3008.61,3008.61,3008.61,3186.46
Z50,2425.61,2425.61,2678.73,2678.73,2051.15,2051.15,2051.15,2069.34,2069.34,2069.34,2069.34,2019.42,2019.42,1437.16,1437.16,1437.16,1437.16,1322.94,877.41,877.41,877.41,877.41,877.41,1639.80,1199.01,1233.79,1233.79,1055.91,1055.91,2156.59,2053.34,2115.54,1735.41,1735.41,1735.41,1735.41,1735.41,1866.73,1866.73,1866.73,1866.73,2904.65,2811.63,2835.34,3279.91,3279.91,2835.34,2761.60,2813.63,2761.60,2557.42,2557.42,1595.83,1694.81,1716.77,1716.77,2864.65,2864.65,2862.40,2733.74,2733.74,1477.49,1477.49,1595.83,985.78,1263.77,1392.01,1358.10,1881.21,1375.17,2557.42,1322.94,4399.28,765.37,2862.40,4399.28,5643.86,5643.86,1322.94,4763.19,4294.86,4088.27,1027.08,4088.27,1092.06,765.37,1131.38,1018.59,1018.59,1595.83,0.00,0.00,1195.45,1111.48,1891.79,1891.79,1027.08,1595.83,2664.55,2664.55,2430.58,2430.58,2069.52,4198.87,4198.87,2069.52,6925.81,6925.81,6925.81,6925.81,4464.98,4464.98,4464.98,4421.17,4421.17,4421.17,1802.64,4604.44,4604.44,4604.44,4604.44,4371.42
Z51,2425.61,2425.61,2678.73,2678.73,2051.15,2051.15,2051.15,2069.34,2069.34,2069.34,2069.34,2019.42,2019.42,1437.16,1437.16,1437.16,1437.16,1322.94,877.41,877.41,877.41,877.41,877.41,1639.80,1199.01,1233.79,1233.79,1055.91,1055.91,2156.59,2053.34,2115.54,1735.41,1735.41,1735.41,1735.41,1735.41,1866.73,1866.73,1866.73,1866.73,2904.65,2811.63,2835.34,3279.91,3279.91,2835.34,2761.60,2813.63,2761.60,2557.42,2557.42,1595.83,1694.81,1716.77,1716.77,2864.65,2864.65,2862.40,2733.74,2733.74,1477.49,1477.49,1595.83,985.78,1263.77,1392.01,1358.10,1881.21,1375.17,2557.42,1322.94,4399.28,765.37,2862.40,4399.28,5643.86,5643.86,1322.94,4763.19,4294.86,4088.27,1027.08,4088.27,1092.06,765.37,1131.38,1018.59,1018.59,1595.83,0.00,0.00,1195.45,1111.48,1891.79,1891.79,1027.08,1595.83,2664.55,2664.55,2430.58,2430.58,2069.52,4198.87,4198.87,2069.52,6925.81,6925.81,6925.81,6925.81,4464.98,4464.98,4464.98,4421.17,4421.17,4421.17,1802.64,4604.44,4604.44,4604.44,4604.44,4371.42
Z52,3621.05,3621.05,3874.17,3874.17,3246.59,3246.59,3246.59,3264.78,3264.78,3264.78,3264.78,3214.87,3214.87,2632.61,2632.61,2632.61,2632.61,2518.38,2072.85,2072.85,2072.85,2072.85,2072.85,2835.25,2394.46,2429.24,2429.24,2251.35,2251.35,3352.04,3248.79,3310.98,2930.86,2930.86,2930.86,2930.86,2930.86,3062.18,3062.18,3062.18,3062.18,4100.10,4007.07,4030.78,4475.35,4475.35,4030.78,3957.04,4009.08,3957.04,3752.87,3752.87,2791.28,2890.25,2912.21,2912.21,4060.09,4060.09,4057.85,3929.18,3929.18,2672.94,2672.94,2791.28,2181.22,2459.21,461.33,427.43,950.54,444.49,3752.87,2518.38,5592.86,1960.82,4057.85,5592.86,6837.44,6837.44,2518.38,5863.01,5488.44,5283.72,2222.53,5283.72,2287.51,1960.82,2326.83,2214.03,2214.03,2791.28,1195.44,1195.44,0.00,2306.92,3087.24,3087.24,2222.53,2791.28,3859.99,3859.99,3626.03,3626.03,3264.96,5394.32,5394.32,3264.96,8121.26,8121.26,8121.26,8121.26,5660.43,5660.43,5660.43,5616.62,5616.62,5616.62,2998.08,5799.89,5799.89,5799.89,5799.89,5566.87
Z53,1970.10,1970.10,2223.22,2223.22,1595.64,1595.64,1595.64,1613.83,1613.83,1613.83,1613.83,1563.92,1563.92,981.66,981.66,981.66,981.66,867.43,729.56,729.56,729.56,729.56,729.56,1184.30,532.84,567.62,567.62,55.57,55.57,1701.09,1597.83,1660.03,1279.90,1279.90,1279.90,1279.90,1279.90,1267.34,1267.34,1267.34,1267.34,2449.14,2356.12,2379.83,2824.40,2824.40,2379.83,2306.09,2358.13,2306.09,2101.92,2101.92,1140.33,1239.30,1261.26,1261.26,2409.14,2409.14,2406.89,2278.23,2278.23,870.81,870.81,1140.33,761.71,881.90,2491.30,2457.39,2980.51,2474.46,2101.92,867.43,3287.80,333.92,2406.89,3287.80,4532.38,4532.38,867.43,3651.71,3183.38,2976.79,84.40,2976.79,88.89,333.92,465.21,352.41,352.41,1140.33,1099.29,1099.29,2294.74,0.00,1225.62,1225.62,84.40,1140.33,1690.57,1690.57,1472.82,1472.82,1614.01,3087.39,3087.39,1614.01,5951.84,5951.84,5951.84,5951.84,3497.14,3497.14,3497.14,3447.20,3447.20,3447.20,1347.13,3636.60,3636.60,3636.60,3636.60,3397.45
Z54,1459.73,1459.73,1712.85,1712.85,1085.27,1085.27,1085.27,1103.46,1103.46,1103.46,1103.46,1053.55,1053.55,471.29,471.29,471.29,471.29,639.20,1040.03,1040.03,1040.03,1040.03,1040.03,673.93,692.68,657.90,657.90,948.25,948.25,1190.71,1087.46,1149.66,173.04,173.04,173.04,173.04,173.04,41.72,41.72,41.72,41.72,1938.77,1845.75,1869.46,2314.03,2314.03,1869.46,1795.72,1847.76,1795.72,1591.55,1591.55,312.62,728.93,750.89,750.89,1898.77,1898.77,1896.52,1767.86,1767.86,754.65,754.65,312.62,931.66,653.67,3234.58,3200.67,3723.78,3217.74,1591.55,639.20,3588.95,1077.19,1896.52,3588.95,4833.53,4833.53,639.20,3952.86,3484.53,3277.94,977.07,3277.94,1092.71,1077.19,740.41,823.98,823.98,312.62,1842.57,1842.57,3038.01,1003.82,0.00,0.00,977.07,312.62,1238.33,1238.33,605.57,605.57,1103.64,3266.21,3266.21,1103.64,5245.99,5245.99,5245.99,5245.99,2639.97,2639.97,2639.97,2656.59,2656.59,2656.59,836.76,2779.43,2779.43,2779.43,2779.43,2945.20
Z55,1459.73,1459.73,1712.85,1712.85,1085.27,1085.27,1085.27,1103.46,1103.46,1103.46,1103.46,1053.55,1053.55,471.29,471.29,471.29,471.29,639.20,1040.03,1040.03,1040.03,1040.03,1040.03,673.93,692.68,657.90,657.90,948.25,948.25,1190.71,1087.46,1149.66,173.04,173.04,173.04,173.04,173.04,41.72,41.72,41.72,41.72,1938.77,1845.75,1869.46,2314.03,2314.03,1869.46,1795.72,1847.76,1795.72,1591.55,1591.55,312.62,728.93,750.89,750.89,1898.77,1898.77,1896.52,1767.86,1767.86,754.65,754.65,312.62,931.66,653.67,3234.58,3200.67,3723.78,3217.74,1591.55,639.20,3588.95,1077.19,1896.52,3588.95,4833.53,4833.53,639.20,3952.86,3484.53,3277.94,977.07,3277.94,1092.71,1077.19,740.41,823.98,823.98,312.62,1842.57,1842.57,3038.01,1003.82,0.00,0.00,977.07,312.62,1238.33,1238.33,605.57,605.57,1103.64,3266.21,3266.21,1103.64,5245.99,5245.99,5245.99,5245.99,2639.97,2639.97,2639.97,2656.59,2656.59,2656.59,836.76,2779.43,2779.43,2779.43,2779.43,2945.20
Z56,1885.70,1885.70,2138.82,2138.82,1511.24,1511.24,1511.24,1529.43,1529.43,1529.43,1529.43,1479.52,1479.52,897.26,897.26,897.26,897.26,783.03,645.16,645.16,645.16,645.16,645.16,1099.90,448.44,483.22,483.22,28.83,28.83,1616.69,1513.44,1575.63,1195.51,1195.51,1195.51,1195.51,1195.51,1182.94,1182.94,1182.94,1182.94,2364.75,2271.72,2295.43,2740.00,2740.00,2295.43,2221.69,2273.73,2221.69,2017.52,2017.52,1055.93,1154.90,1176.86,1176.86,2324.74,2324.74,2322.50,2193.83,2193.83,786.42,786.42,1055.93,677.31,797.50,2406.91,2373.00,2896.11,2390.06,2017.52,783.03,3372.20,249.52,2322.50,3372.20,4616.78,4616.78,783.03,3736.11,3267.78,3061.19,0.00,3061.19,173.29,249.52,380.81,268.02,268.02,1055.93,1014.89,1014.89,2210.34,84.40,1141.22,1141.22,0.00,1055.93,1774.97,1774.97,1557.22,1557.22,1529.61,3171.79,3171.79,1529.61,6036.24,6036.24,6036.24,6036.24,3581.54,3581.54,3581.54,3531.60,3531.60,3531.60,1262.73,3720.99,3720.99,3720.99,3720.99,3481.85
Z6,1147.11,1147.11,1400.23,1400.23,772.65,772.65,772.65,790.84,790.84,790.84,790.84,740.93,740.93,158.67,158.67,158.67,158.67,326.59,727.42,727.42,727.42,727.42,727.42,361.31,615.27,650.05,650.05,1084.71,1084.71,878.10,774.85,837.04,139.58,139.58,139.58,139.58,139.58,270.90,270.90,270.90,270.90,1626.16,1533.13,1556.84,2001.41,2001.41,1556.84,1483.10,1535.14,1483.10,1278.93,1278.93,0.00,416.31,438.27,438.27,1586.15,1586.15,1583.91,1455.24,1455.24,711.49,711.49,0.00,619.05,341.06,2996.84,2962.93,3486.04,2979.99,1278.93,326.59,3901.57,1051.37,1583.91,3901.57,5146.15,5146.15,326.59,4265.47,3797.15,3590.56,1055.88,3590.56,1229.17,1051.37,682.90,1047.39,1047.39,0.00,1604.82,1604.82,2800.27,1140.28,312.62,312.62,1055.88,0.00,1479.58,1479.58,834.75,834.75,791.02,3507.47,3507.47,791.02,5475.17,5475.17,5475.17,5475.17,2869.15,2869.15,2869.15,2885.76,2885.76,2885.76,524.14,3008.61,3008.61,3008.61,3008.61,3186.46
Z61,2597.11,2597.11,2850.23,2850.23,2222.65,2222.65,2222.65,2240.84,2240.84,2240.84,2240.84,2190.92,2190.92,1608.66,1608.66,1608.66,1608.66,1776.58,1909.21,1909.21,1909.21,1909.21,1909.21,1811.31,1535.35,1500.56,1500.56,1746.15,1746.15,2328.09,2224.84,2287.04,1310.42,1310.42,1310.42,1310.42,1310.42,1179.10,1179.10,1179.10,1179.10,3076.15,2983.13,3006.84,3451.41,3451.41,3006.84,2933.10,2985.13,2933.10,2728.93,2728.93,1449.99,1866.31,1888.27,1888.27,3036.15,3036.15,3033.90,2905.24,2905.24,1597.31,1597.31,1449.99,1854.74,1791.05,4056.56,4022.65,4545.76,4039.72,2728.93,1776.58,2979.06,1899.17,3033.90,2979.06,4223.64,4223.64,1776.58,3342.97,2874.64,2689.02,1774.97,2689.02,1779.46,1899.17,1583.08,1645.96,1645.96,1449.99,2664.55,2664.55,3859.99,1690.57,1220.82,1220.82,1774.97,1449.99,0.00,0.00,644.83,644.83,2241.02,2273.49,2273.49,2241.02,4506.87,4506.87,4506.87,4506.87,2052.17,2052.17,2052.17,2002.23,2002.23,2002.23,1974.14,2191.63,2191.63,2191.63,2191.63,1952.48
Z62,2597.11,2597.11,2850.23,2850.23,2222.65,2222.65,2222.65,2240.84,2240.84,2240.84,2240.84,2190.92,2190.92,1608.66,1608.66,1608.66,1608.66,1776.58,1909.21,1909.21,1909.21,1909.21,1909.21,1811.31,1535.35,1500.56,1500.56,1746.15,1746.15,2328.09,2224.84,2287.04,1310.42,1310.42,1310.42,1310.42,1310.42,1179.10,1179.10,1179.10,1179.10,3076.15,2983.13,3006.84,3451.41,3451.41,3006.84,2933.10,2985.13,2933.10,2728.93,2728.93,1449.99,1866.31,1888.27,1888.27,3036.15,3036.15,3033.90,2905.24,2905.24,1597.31,1597.31,1449.99,1854.74,1791.05,4056.56,4022.65,4545.76,4039.72,2728.93,1776.58,2979.06,1899.17,3033.90,2979.06,4223.64,4223.64,1776.58,3342.97,2874.64,2689.02,1774.97,2689.02,1779.46,1899.17,1583.08,1645.96,1645.96,1449.99,2664.55,2664.55,3859.99,1690.57,1220.82,1220.82,1774.97,1449.99,0.00,0.00,644.83,644.83,2241.02,2273.49,2273.49,2241.02,4506.87,4506.87,4506.87,4506.87,2052.17,2052.17,2052.17,2002.23,2002.23,2002.23,1974.14,2191.63,2191.63,2191.63,2191.63,1952.48
Z63,1977.15,1977.15,2230.27,2230.27,1602.69,1602.69,1602.69,1620.88,1620.88,1620.88,1620.88,1570.96,1570.96,988.71,988.71,988.71,988.71,1156.62,1557.45,1557.45,1557.45,1557.45,1557.45,1191.35,1293.54,1258.76,1258.76,1528.40,1528.40,1708.13,1604.88,1667.08,690.46,690.46,690.46,690.46,690.46,559.14,559.14,559.14,559.14,2456.19,2363.17,2386.88,2831.45,2831.45,2386.88,2313.14,2365.18,2313.14,2108.97,2108.97,830.04,1246.35,1268.31,1268.31,2416.19,2416.19,2413.94,2285.28,2285.28,1355.51,1355.51,830.04,1449.08,1171.09,3826.87,3792.96,4316.07,3810.03,2108.97,1156.62,3199.42,1678.05,2413.94,3199.42,4444.00,4444.00,1156.62,3563.32,3095.00,2888.41,1557.22,2888.41,1561.71,1678.05,1341.28,1424.84,1424.84,830.04,2434.86,2434.86,3630.30,1472.82,600.86,600.86,1557.22,830.04,644.83,644.83,0.00,0.00,1621.06,2672.72,2672.72,1621.06,4640.42,4640.42,4640.42,4640.42,2034.40,2034.40,2034.40,2051.01,2051.01,2051.01,1354.18,2173.86,2173.86,2173.86,2173.86,2351.71
Z64,1977.15,1977.15,2230.27,2230.27,1602.69,1602.69,1602.69,1620.88,1620.88,1620.88,1620.88,1570.96,1570.96,988.71,988.71,988.71,988.71,1156.62,1557.45,1557.45,1557.45,1557.45,1557.45,1191.35,1293.54,1258.76,1258.76,1528.40,1528.40,1708.13,1604.88,1667.08,690.46,690.46,690.46,690.46,690.46,559.14,559.14,559.14,559.14,2456.19,2363.17,2386.88,2831.45,2831.45,2386.88,2313.14,2365.18,2313.14,2108.97,2108.97,830.04,1246.35,1268.31,1268.31,2416.19,2416.19,2413.94,2285.28,2285.28,1355.51,1355.51,830.04,1449.08,1171.09,3826.87,3792.96,4316.07,3810.03,2108.97,1156.62,3199.42,1678.05,2413.94,3199.42,4444.00,4444.00,1156.62,3563.32,3095.00,2888.41,1557.22,2888.41,1561.71,1678.05,1341.28,1424.84,1424.84,830.04,2434.86,2434.86,3630.30,1472.82,600.86,600.86,1557.22,830.04,644.83,644.83,0.00,0.00,1621.06,2672.72,2672.72,1621.06,4640.42,4640.42,4640.42,4640.42,2034.40,2034.40,2034.40,2051.01,2051.01,2051.01,1354.18,2173.86,2173.86,2173.86,2173.86,2351.71
Z7,648.67,648.67,901.79,901.79,274.22,274.22,274.22,292.41,292.41,292.41,292.41,131.81,131.81,489.70,489.70,489.70,489.70,657.61,1058.44,1058.44,1058.44,1058.44,1058.44,287.06,946.30,981.08,981.08,1415.74,1415.74,770.28,667.03,729.23,787.94,787.94,787.94,787.94,787.94,919.26,919.26,919.26,919.26,1127.72,1034.69,1058.40,1502.98,1502.98,1058.40,984.66,1036.70,984.66,1171.12,1171.12,648.37,308.50,226.86,226.86,1087.71,1087.71,1188.49,956.80,956.80,1042.52,1042.52,648.37,950.07,672.09,3327.87,3293.96,3817.07,3311.02,1171.12,657.61,4549.94,1382.40,1188.49,4549.94,5794.52,5794.52,657.61,4913.84,4445.52,4238.93,1386.91,4238.93,1560.20,1382.40,1013.93,1378.42,1378.42,648.37,1935.85,1935.85,3131.30,1471.31,960.99,960.99,1386.91,648.37,2127.95,2127.95,1483.12,1483.12,0.00,4060.05,4060.05,0.00,5981.07,5981.07,5981.07,5981.07,3375.06,3375.06,3375.06,3391.67,3391.67,3391.67,416.33,3514.51,3514.51,3514.51,3514.51,3739.04
Z71,4002.38,4002.38,4002.46,4002.46,3721.29,3721.29,3721.29,3703.10,3703.10,3703.10,3703.10,3875.63,3875.63,3551.60,3551.60,3551.60,3551.60,3719.51,3852.14,3852.14,3852.14,3852.14,3852.14,3754.24,3478.28,3443.50,3443.50,3185.27,3185.27,4271.02,4167.77,4229.97,3253.35,3253.35,3253.35,3253.35,3253.35,3122.03,3122.03,3122.03,3122.03,4474.44,4381.41,4314.83,4431.41,4431.41,4314.83,4338.37,4359.27,4338.37,4671.86,4671.86,3392.93,3809.24,3831.20,3831.20,4209.50,4209.50,4535.21,4310.51,4310.51,3540.24,3540.24,3392.93,3797.67,3733.98,5621.00,5587.09,6110.20,5604.16,4671.86,3719.51,705.57,3463.61,4535.21,705.57,1950.15,1950.15,3719.51,1069.48,601.15,551.04,3214.10,551.04,3218.59,3463.61,3526.01,3323.41,3323.41,3392.93,4228.99,4228.99,5424.43,3129.70,3163.75,3163.75,3214.10,3392.93,2188.54,2188.54,2587.76,2587.76,3936.33,0.00,0.00,3936.33,3284.75,3284.75,3284.75,3284.75,830.05,830.05,830.05,780.11,780.11,780.11,3917.07,969.50,969.50,969.50,969.50,730.36
Z72,4002.38,4002.38,4002.46,4002.46,3721.29,3721.29,3721.29,3703.10,3703.10,3703.10,3703.10,3875.63,3875.63,3551.60,3551.60,3551.60,3551.60,3719.51,3852.14,3852.14,3852.14,3852.14,3852.14,3754.24,3478.28,3443.50,3443.50,3185.27,3185.27,4271.02,4167.77,4229.97,3253.35,3253.35,3253.35,3253.35,3253.35,3122.03,3122.03,3122.03,3122.03,4474.44,4381.41,4314.83,4431.41,4431.41,4314.83,4338.37,4359.27,4338.37,4671.86,4671.86,3392.93,3809.24,3831.20,3831.20,4209.50,4209.50,4535.21,4310.51,4310.51,3540.24,3540.24,3392.93,3797.67,3733.98,5621.00,5587.09,6110.20,5604.16,4671.86,3719.51,705.57,3463.61,4535.21,705.57,1950.15,1950.15,3719.51,1069.48,601.15,551.04,3214.10,551.04,3218.59,3463.61,3526.01,3323.41,3323.41,3392.93,4228.99,4228.99,5424.43,3129.70,3163.75,3163.75,3214.10,3392.93,2188.54,2188.54,2587.76,2587.76,3936.33,0.00,0.00,3936.33,3284.75,3284.75,3284.75,3284.75,830.05,830.05,830.05,780.11,780.11,780.11,3917.07,969.50,969.50,969.50,969.50,730.36
Z8,648.67,648.67,901.79,901.79,274.22,274.22,274.22,292.41,292.41,292.41,292.41,131.81,131.81,489.70,489.70,489.70,489.70,657.61,1058.44,1058.44,1058.44,1058.44,1058.44,287.06,946.30,981.08,981.08,1415.74,1415.74,770.28,667.03,729.23,787.94,787.94,787.94,787.94,787.94,919.26,919.26,919.26,919.26,1127.72,1034.69,1058.40,1502.98,1502.98,1058.40,984.66,1036.70,984.66,1171.12,1171.12,648.37,308.50,226.86,226.86,1087.71,1087.71,1188.49,956.80,956.80,1042.52,1042.52,648.37,950.07,672.09,3327.87,3293.96,3817.07,3311.02,1171.12,657.61,4549.94,1382.40,1188.49,4549.94,5794.52,5794.52,657.61,4913.84,4445.52,4238.93,1386.91,4238.93,1560.20,1382.40,1013.93,1378.42,1378.42,648.37,1935.85,1935.85,3131.30,1471.31,960.99,960.99,1386.91,648.37,2127.95,2127.95,1483.12,1483.12,0.00,4060.05,4060.05,0.00,5981.07,5981.07,5981.07,5981.07,3375.06,3375.06,3375.06,3391.67,3391.67,3391.67,416.33,3514.51,3514.51,3514.51,3514.51,3739.04
Z80,3405.95,3405.95,3406.03,3406.03,3124.86,3124.86,3124.86,3106.67,3106.67,3106.67,3106.67,3279.20,3279.20,3068.44,3068.44,3068.44,3068.44,3236.36,3637.19,3637.19,3637.19,3637.19,3637.19,3271.08,3373.28,3338.50,3338.50,3568.88,3568.88,3768.02,3664.76,3726.96,2770.20,2770.20,2770.20,2770.20,2770.20,2638.88,2638.88,2638.88,2638.88,3878.01,3784.98,3718.40,3834.98,3834.98,3718.40,3741.94,3762.84,3741.94,4168.85,4168.85,2909.77,3326.09,3348.05,3348.05,3613.07,3613.07,3938.78,3714.08,3714.08,3435.25,3435.25,2909.77,3528.82,3250.83,5879.29,5845.38,6368.49,5862.44,4168.85,3236.36,1494.57,3721.90,3938.78,1494.57,2739.15,2739.15,3236.36,1858.48,1390.15,1340.04,3597.70,1340.04,3602.19,3721.90,3421.01,3468.69,3468.69,2909.77,4487.27,4487.27,5682.72,3513.30,2680.60,2680.60,3597.70,2909.77,2095.85,2095.85,2104.61,2104.61,3339.90,789.00,789.00,3339.90,0.00,0.00,0.00,0.00,58.03,58.03,58.03,92.74,92.74,92.74,3414.06,260.42,260.42,260.42,260.42,637.67
Z81,3405.95,3405.95,3406.03,3406.03,3124.86,3124.86,3124.86,3106.67,3106.67,3106.67,3106.67,3279.20,3279.20,3068.44,3068.44,3068.44,3068.44,3236.36,3637.19,3637.19,3637.19,3637.19,3637.19,3271.08,3373.28,3338.50,3338.50,3568.88,3568.88,3768.02,3664.76,3726.96,2770.20,2770.20,2770.20,2770.20,2770.20,2638.88,2638.88,2638.88,2638.88,3878.01,3784.98,3718.40,3834.98,3834.98,3718.40,3741.94,3762.84,3741.94,4168.85,4168.85,2909.77,3326.09,3348.05,3348.05,3613.07,3613.07,3938.78,3714.08,3714.08,3435.25,3435.25,2909.77,3528.82,3250.83,5879.29,5845.38,6368.49,5862.44,4168.85,3236.36,1494.57,3721.90,3938.78,1494.57,2739.15,2739.15,3236.36,1858.48,1390.15,1340.04,3597.70,1340.04,3602.19,3721.90,3421.01,3468.69,3468.69,2909.77,4487.27,4487.27,5682.72,3513.30,2680.60,2680.60,3597.70,2909.77,2095.85,2095.85,2104.61,2104.61,3339.90,789.00,789.00,3339.90,0.00,0.00,0.00,0.00,58.03,58.03,58.03,92.74,92.74,92.74,3414.06,260.42,260.42,260.42,260.42,637.67
Z82,3405.95,3405.95,3406.03,3406.03,3124.86,3124.86,3124.86,3106.67,3106.67,3106.67,3106.67,3279.20,3279.20,3068.44,3068.44,3068.44,3068.44,3236.36,3637.19,3637.19,3637.19,3637.19,3637.19,3271.08,3373.28,3338.50,3338.50,3568.88,3568.88,3768.02,3664.76,3726.96,2770.20,2770.20,2770.20,2770.20,2770.20,2638.88,2638.88,2638.88,2638.88,3878.01,3784.98,3718.40,3834.98,3834.98,3718.40,3741.94,3762.84,3741.94,4168.85,4168.85,2909.77,3326.09,3348.05,3348.05,3613.07,3613.07,3938.78,3714.08,3714.08,3435.25,3435.25,2909.77,3528.82,3250.83,5879.29,5845.38,6368.49,5862.44,4168.85,3236.36,1494.57,3721.90,3938.78,1494.57,2739.15,2739.15,3236.36,1858.48,1390.15,1340.04,3597.70,1340.04,3602.19,3721.90,3421.01,3468.69,3468.69,2909.77,4487.27,4487.27,5682.72,3513.30,2680.60,2680.60,3597.70,2909.77,2095.85,2095.85,2104.61,2104.61,3339.90,789.00,789.00,3339.90,0.00,0.00,0.00,0.00,58.03,58.03,58.03,92.74,92.74,92.74,3414.06,260.42,260.42,260.42,260.42,637.67
Z83,3405.95,3405.95,3406.03,3406.03,3124.86,3124.86,3124.86,3106.67,3106.67,3106.67,3106.67,3279.20,3279.20,3068.44,3068.44,3068.44,3068.44,3236.36,3637.19,3637.19,3637.19,3637.19,3637.19,3271.08,3373.28,3338.50,3338.50,3568.88,3568.88,3768.02,3664.76,3726.96,2770.20,2770.20,2770.20,2770.20,2770.20,2638.88,2638.88,2638.88,2638.88,3878.01,3784.98,3718.40,3834.98,3834.98,3718.40,3741.94,3762.84,3741.94,4168.85,4168.85,2909.77,3326.09,3348.05,3348.05,3613.07,3613.07,3938.78,3714.08,3714.08,3435.25,3435.25,2909.77,3528.82,3250.83,5879.29,5845.38,6368.49,5862.44,4168.85,3236.36,1494.57,3721.90,3938.78,1494.57,2739.15,2739.15,3236.36,1858.48,1390.15,1340.04,3597.70,1340.04,3602.19,3721.90,3421.01,3468.69,3468.69,2909.77,4487.27,4487.27,5682.72,3513.30,2680.60,2680.60,3597.70,2909.77,2095.85,2095.85,2104.61,2104.61,3339.90,789.00,789.00,3339.90,0.00,0.00,0.00,0.00,58.03,58.03,58.03,92.74,92.74,92.74,3414.06,260.42,260.42,260.42,260.42,637.67
