detid_Y,BP2_D1,BP2_D2,BP2_D3,BP4_D1(1),BP4_D10(3),BP4_D2(1),BP4_D3(2),BP4_D4(2),BP4_D5(2),BP4_D6(4),BP4_D8(3),BP4_D9(3),FA6_D10,FA6_D11,FA6_D14,FA6_D15,FA6_D16,FA6_D17,FA6_D18,FA6_D19,FA6_D2,FA6_D24,FA6_D25,FA6_D27,FA6_D28,FA6_D29,FA6_D3,FA6_D30,FA6_D31,FA6_D32,FA6_D33,FA6_D34,FA6_D35,FA6_D36,FA6_D37,FA6_D38,FA6_D4,FA6_D5,FA6_D6,FA6_D7,FA6_D8,FA6_D9,G3_D1(KFZ1),G3_D2(KFZ1),G3_D3(KFZ2),G3_D4(KFZ2),G3_D5(KFZ3),HB1_D1,HB1_D13,HB1_D14,HB1_D15,HB1_D16,HB1_D17,HB1_D2,HB1_D3,HB1_D4,HB1_D5,HB1_D6,HB1_D7,HB1_D8,HB4_D1(KFZ4),HB4_D2(KFZ4),MUE3_D2(KFZ),MUE3_D3(KFZ),PR1_D1,PR1_D10,PR1_D11,PR1_D2,PR1_D3,PR1_D4,PR1_D5,PR1_D6,PR1_D7,PR1_D8,PR1_D9,PR3_D1(KFZ1),PR3_D2(KFZ1),PR3_D3(KFZ2),SD_D1(KFZ1),SD_D2(KFZ2),SD_D3(KFZ3),SHO_D1(KFZ1),SHO_D2(KFZ4),STA1_D1(KFZ4),STA1_D2(KFZ4),STA1_D8(KFZ5),STA1_D9(KFZ5),STA2_D2(KFZ4),STA2_D3(KFZ4),STA2_D4(KFZ4),STA2_D5(KFZ3),STA2_D6(KFZ3),STA2_D7(KFZ3),STA2_D8(KFZ3),STA4_D1(KFZ1),STA4_D1a(KFZ1),STA4_D2(KFZ2),STA4_D2a(KFZ2),STA4_D4(KFZ4),STA4_D4a(KFZ4),STA4_D6(KFZ6),STA4_D6a(KFZ6),STA4_D8(KFZ8),STA4_D8a(KFZ8),STA4_D9(KFZ9),STA4_D9a(KFZ9),T1_D1,T1_D2,T1_D3,T1_D4,WL2_D1(KFZ1),WL2_D2(KFZ3)
PR1_D4,1781.60,1781.60,1781.60,1667.80,1605.56,1667.80,1667.80,1667.80,1667.80,1661.60,1605.56,1605.56,254.01,254.01,1488.60,1488.60,1488.60,1488.60,1488.60,1488.60,226.13,1488.60,1488.60,226.13,226.13,226.13,226.13,226.13,226.13,226.13,366.11,366.11,366.11,366.11,366.11,366.11,226.13,226.13,226.13,226.13,254.01,254.01,1876.45,1704.50,1694.54,1686.65,1686.65,1025.49,1090.46,1090.46,1090.46,1002.07,1002.07,1025.49,1025.49,1623.57,1623.57,1170.16,1170.16,1623.57,1336.47,1336.47,1575.58,1575.58,677.72,809.93,809.93,677.72,677.72,0.00,0.00,0.00,0.00,809.93,809.93,1607.40,1607.40,1607.40,2627.09,2671.55,2671.55,2086.97,2086.97,2031.75,2031.75,2061.04,2061.04,2165.95,2165.95,2165.95,2164.70,2164.70,2164.70,2164.70,2454.82,2454.82,2454.82,2454.82,2394.28,3058.11,2431.79,2431.79,2465.18,2465.18,2758.67,2758.67,1152.04,1152.04,1152.04,1152.04,1620.23,1620.23
PR1_D5,1781.60,1781.60,1781.60,1667.80,1605.56,1667.80,1667.80,1667.80,1667.80,1661.60,1605.56,1605.56,254.01,254.01,1488.60,1488.60,1488.60,1488.60,1488.60,1488.60,226.13,1488.60,1488.60,226.13,226.13,226.13,226.13,226.13,226.13,226.13,366.11,366.11,366.11,366.11,366.11,366.11,226.13,226.13,226.13,226.13,254.01,254.01,1876.45,1704.50,1694.54,1686.65,1686.65,1025.49,1090.46,1090.46,1090.46,1002.07,1002.07,1025.49,1025.49,1623.57,1623.57,1170.16,1170.16,1623.57,1336.47,1336.47,1575.58,1575.58,677.72,809.93,809.93,677.72,677.72,0.00,0.00,0.00,0.00,809.93,809.93,1607.40,1607.40,1607.40,2627.09,2671.55,2671.55,2086.97,2086.97,2031.75,2031.75,2061.04,2061.04,2165.95,2165.95,2165.95,2164.70,2164.70,2164.70,2164.70,2454.82,2454.82,2454.82,2454.82,2394.28,3058.11,2431.79,2431.79,2465.18,2465.18,2758.67,2758.67,1152.04,1152.04,1152.04,1152.04,1620.23,1620.23
PR1_D6,1781.60,1781.60,1781.60,1667.80,1605.56,1667.80,1667.80,1667.80,1667.80,1661.60,1605.56,1605.56,254.01,254.01,1488.60,1488.60,1488.60,1488.60,1488.60,1488.60,226.13,1488.60,1488.60,226.13,226.13,226.13,226.13,226.13,226.13,226.13,366.11,366.11,366.11,366.11,366.11,366.11,226.13,226.13,226.13,226.13,254.01,254.01,1876.45,1704.50,1694.54,1686.65,1686.65,1025.49,1090.46,1090.46,1090.46,1002.07,1002.07,1025.49,1025.49,1623.57,1623.57,1170.16,1170.16,1623.57,1336.47,1336.47,1575.58,1575.58,677.72,809.93,809.93,677.72,677.72,0.00,0.00,0.00,0.00,809.93,809.93,1607.40,1607.40,1607.40,2627.09,2671.55,2671.55,2086.97,2086.97,2031.75,2031.75,2061.04,2061.04,2165.95,2165.95,2165.95,2164.70,2164.70,2164.70,2164.70,2454.82,2454.82,2454.82,2454.82,2394.28,3058.11,2431.79,2431.79,2465.18,2465.18,2758.67,2758.67,1152.04,1152.04,1152.04,1152.04,1620.23,1620.23
PR1_D7,1781.60,1781.60,1781.60,1667.80,1605.56,1667.80,1667.80,1667.80,1667.80,1661.60,1605.56,1605.56,254.01,254.01,1488.60,1488.60,1488.60,1488.60,1488.60,1488.60,226.13,1488.60,1488.60,226.13,226.13,226.13,226.13,226.13,226.13,226.13,366.11,366.11,366.11,366.11,366.11,366.11,226.13,226.13,226.13,226.13,254.01,254.01,1876.45,1704.50,1694.54,1686.65,1686.65,1025.49,1090.46,1090.46,1090.46,1002.07,1002.07,1025.49,1025.49,1623.57,1623.57,1170.16,1170.16,1623.57,1336.47,1336.47,1575.58,1575.58,677.72,809.93,809.93,677.72,677.72,0.00,0.00,0.00,0.00,809.93,809.93,1607.40,1607.40,1607.40,2627.09,2671.55,2671.55,2086.97,2086.97,2031.75,2031.75,2061.04,2061.04,2165.95,2165.95,2165.95,2164.70,2164.70,2164.70,2164.70,2454.82,2454.82,2454.82,2454.82,2394.28,3058.11,2431.79,2431.79,2465.18,2465.18,2758.67,2758.67,1152.04,1152.04,1152.04,1152.04,1620.23,1620.23
PR1_D8,1474.15,1474.15,1474.15,1193.21,1234.66,1193.21,1193.21,1193.21,1193.21,1158.74,1234.66,1234.66,709.18,709.18,699.68,699.68,699.68,699.68,699.68,699.68,681.29,699.68,699.68,681.29,681.29,681.29,681.29,681.29,681.29,681.29,821.27,821.27,821.27,821.27,821.27,821.27,681.29,681.29,681.29,681.29,709.18,709.18,1296.50,1124.54,1114.58,1106.69,1106.69,445.54,280.53,280.53,280.53,422.11,422.11,445.54,445.54,1043.61,1043.61,792.44,792.44,1043.61,756.51,756.51,995.62,995.62,763.86,0.00,0.00,763.86,763.86,455.17,455.17,455.17,455.17,0.00,0.00,818.48,818.48,818.48,2047.13,2041.69,2041.69,1507.01,1507.01,1451.79,1451.79,1481.08,1481.08,1586.00,1586.00,1586.00,1584.74,1584.74,1584.74,1584.74,1874.86,1874.86,1874.86,1874.86,1814.33,2478.15,1851.83,1851.83,1885.22,1885.22,2178.71,2178.71,572.09,572.09,572.09,572.09,1040.27,1040.27
PR1_D9,1474.15,1474.15,1474.15,1193.21,1234.66,1193.21,1193.21,1193.21,1193.21,1158.74,1234.66,1234.66,709.18,709.18,699.68,699.68,699.68,699.68,699.68,699.68,681.29,699.68,699.68,681.29,681.29,681.29,681.29,681.29,681.29,681.29,821.27,821.27,821.27,821.27,821.27,821.27,681.29,681.29,681.29,681.29,709.18,709.18,1296.50,1124.54,1114.58,1106.69,1106.69,445.54,280.53,280.53,280.53,422.11,422.11,445.54,445.54,1043.61,1043.61,792.44,792.44,1043.61,756.51,756.51,995.62,995.62,763.86,0.00,0.00,763.86,763.86,455.17,455.17,455.17,455.17,0.00,0.00,818.48,818.48,818.48,2047.13,2041.69,2041.69,1507.01,1507.01,1451.79,1451.79,1481.08,1481.08,1586.00,1586.00,1586.00,1584.74,1584.74,1584.74,1584.74,1874.86,1874.86,1874.86,1874.86,1814.33,2478.15,1851.83,1851.83,1885.22,1885.22,2178.71,2178.71,572.09,572.09,572.09,572.09,1040.27,1040.27
PR3_D1(KFZ1),1476.30,1476.30,1476.30,1195.36,1236.81,1195.36,1195.36,1195.36,1195.36,1160.89,1236.81,1236.81,509.09,509.09,746.69,746.69,746.69,746.69,746.69,746.69,481.21,746.69,746.69,481.21,481.21,481.21,481.21,481.21,481.21,481.21,621.18,621.18,621.18,621.18,621.18,621.18,481.21,481.21,481.21,481.21,509.09,509.09,1298.65,1126.69,1116.73,1108.84,1108.84,447.69,498.18,498.18,498.18,424.26,424.26,447.69,447.69,1045.76,1045.76,592.36,592.36,1045.76,758.66,758.66,997.77,997.77,563.77,217.66,217.66,563.77,563.77,255.08,255.08,255.08,255.08,217.66,217.66,0.00,0.00,0.00,2049.28,2093.74,2093.74,1509.16,1509.16,1453.94,1453.94,1483.23,1483.23,1588.15,1588.15,1588.15,1586.89,1586.89,1586.89,1586.89,1877.01,1877.01,1877.01,1877.01,1816.47,2480.30,1853.98,1853.98,1887.37,1887.37,2180.86,2180.86,574.24,574.24,574.24,574.24,1042.42,1042.42
PR3_D2(KFZ1),1476.30,1476.30,1476.30,1195.36,1236.81,1195.36,1195.36,1195.36,1195.36,1160.89,1236.81,1236.81,509.09,509.09,746.69,746.69,746.69,746.69,746.69,746.69,481.21,746.69,746.69,481.21,481.21,481.21,481.21,481.21,481.21,481.21,621.18,621.18,621.18,621.18,621.18,621.18,481.21,481.21,481.21,481.21,509.09,509.09,1298.65,1126.69,1116.73,1108.84,1108.84,447.69,498.18,498.18,498.18,424.26,424.26,447.69,447.69,1045.76,1045.76,592.36,592.36,1045.76,758.66,758.66,997.77,997.77,563.77,217.66,217.66,563.77,563.77,255.08,255.08,255.08,255.08,217.66,217.66,0.00,0.00,0.00,2049.28,2093.74,2093.74,1509.16,1509.16,1453.94,1453.94,1483.23,1483.23,1588.15,1588.15,1588.15,1586.89,1586.89,1586.89,1586.89,1877.01,1877.01,1877.01,1877.01,1816.47,2480.30,1853.98,1853.98,1887.37,1887.37,2180.86,2180.86,574.24,574.24,574.24,574.24,1042.42,1042.42
PR3_D3(KFZ2),1476.30,1476.30,1476.30,1195.36,1236.81,1195.36,1195.36,1195.36,1195.36,1160.89,1236.81,1236.81,509.09,509.09,746.69,746.69,746.69,746.69,746.69,746.69,481.21,746.69,746.69,481.21,481.21,481.21,481.21,481.21,481.21,481.21,621.18,621.18,621.18,621.18,621.18,621.18,481.21,481.21,481.21,481.21,509.09,509.09,1298.65,1126.69,1116.73,1108.84,1108.84,447.69,498.18,498.18,498.18,424.26,424.26,447.69,447.69,1045.76,1045.76,592.36,592.36,1045.76,758.66,758.66,997.77,997.77,563.77,217.66,217.66,563.77,563.77,255.08,255.08,255.08,255.08,217.66,217.66,0.00,0.00,0.00,2049.28,2093.74,2093.74,1509.16,1509.16,1453.94,1453.94,1483.23,1483.23,1588.15,1588.15,1588.15,1586.89,1586.89,1586.89,1586.89,1877.01,1877.01,1877.01,1877.01,1816.47,2480.30,1853.98,1853.98,1887.37,1887.37,2180.86,2180.86,574.24,574.24,574.24,574.24,1042.42,1042.42
SD_D1(KFZ1),1202.13,1202.13,1202.13,1344.99,1342.44,1344.99,1344.99,1344.99,1344.99,1338.79,1342.44,1342.44,2403.51,2403.51,2660.88,2660.88,2660.88,2660.88,2660.88,2660.88,2375.62,2660.88,2660.88,2375.62,2375.62,2375.62,2375.62,2375.62,2375.62,2375.62,2515.60,2515.60,2515.60,2515.60,2515.60,2515.60,2375.62,2375.62,2375.62,2375.62,2403.51,2403.51,1701.33,1529.37,1519.41,1511.52,1511.52,1814.83,1713.08,1713.08,1713.08,1854.67,1854.67,1814.83,1814.83,1854.54,1854.54,2001.57,2001.57,1854.54,1539.00,1539.00,1104.65,1104.65,2447.52,2195.84,2195.84,2447.52,2447.52,2149.49,2149.49,2149.49,2149.49,2195.84,2195.84,2779.68,2779.68,2779.68,0.00,44.46,44.46,1061.25,1061.25,1821.97,1821.97,566.05,566.05,701.17,701.17,701.17,699.91,699.91,699.91,699.91,990.04,990.04,990.04,990.04,929.50,1007.16,967.01,967.01,1000.39,1000.39,1293.89,1293.89,1528.19,1528.19,1528.19,1528.19,1115.86,1115.86
SD_D2(KFZ2),1246.82,1246.82,1246.82,1389.68,1387.13,1389.68,1389.68,1389.68,1389.68,1383.48,1387.13,1387.13,2381.85,2381.85,2616.42,2616.42,2616.42,2616.42,2616.42,2616.42,2353.96,2616.42,2616.42,2353.96,2353.96,2353.96,2353.96,2353.96,2353.96,2353.96,2493.94,2493.94,2493.94,2493.94,2493.94,2493.94,2353.96,2353.96,2353.96,2353.96,2381.85,2381.85,1746.02,1574.06,1564.10,1556.21,1556.21,1793.17,1668.63,1668.63,1668.63,1810.21,1810.21,1793.17,1793.17,1832.88,1832.88,1979.91,1979.91,1832.88,1545.78,1545.78,1060.20,1060.20,2425.86,2174.18,2174.18,2425.86,2425.86,2127.84,2127.84,2127.84,2127.84,2174.18,2174.18,2735.23,2735.23,2735.23,44.69,0.00,0.00,1016.79,1016.79,1866.66,1866.66,610.75,610.75,745.86,745.86,745.86,744.61,744.61,744.61,744.61,1034.73,1034.73,1034.73,1034.73,974.19,1051.85,1011.70,1011.70,1045.08,1045.08,1338.58,1338.58,1483.73,1483.73,1483.73,1483.73,1071.40,1071.40
SD_D3(KFZ3),1246.82,1246.82,1246.82,1389.68,1387.13,1389.68,1389.68,1389.68,1389.68,1383.48,1387.13,1387.13,2381.85,2381.85,2616.42,2616.42,2616.42,2616.42,2616.42,2616.42,2353.96,2616.42,2616.42,2353.96,2353.96,2353.96,2353.96,2353.96,2353.96,2353.96,2493.94,2493.94,2493.94,2493.94,2493.94,2493.94,2353.96,2353.96,2353.96,2353.96,2381.85,2381.85,1746.02,1574.06,1564.10,1556.21,1556.21,1793.17,1668.63,1668.63,1668.63,1810.21,1810.21,1793.17,1793.17,1832.88,1832.88,1979.91,1979.91,1832.88,1545.78,1545.78,1060.20,1060.20,2425.86,2174.18,2174.18,2425.86,2425.86,2127.84,2127.84,2127.84,2127.84,2174.18,2174.18,2735.23,2735.23,2735.23,44.69,0.00,0.00,1016.79,1016.79,1866.66,1866.66,610.75,610.75,745.86,745.86,745.86,744.61,744.61,744.61,744.61,1034.73,1034.73,1034.73,1034.73,974.19,1051.85,1011.70,1011.70,1045.08,1045.08,1338.58,1338.58,1483.73,1483.73,1483.73,1483.73,1071.40,1071.40
SHO_D1(KFZ1),967.91,967.91,967.91,730.97,728.42,730.97,730.97,730.97,730.97,724.77,728.42,728.42,1465.30,1465.30,1838.06,1838.06,1838.06,1838.06,1838.06,1838.06,1437.42,1838.06,1838.06,1437.42,1437.42,1437.42,1437.42,1437.42,1437.42,1437.42,1577.39,1577.39,1577.39,1577.39,1577.39,1577.39,1437.42,1437.42,1437.42,1437.42,1465.30,1465.30,1063.82,891.87,881.91,874.02,874.02,876.62,752.08,752.08,752.08,893.67,893.67,876.62,876.62,916.33,916.33,1063.36,1063.36,916.33,629.23,629.23,448.44,448.44,1509.31,1257.64,1257.64,1509.31,1509.31,1211.29,1211.29,1211.29,1211.29,1257.64,1257.64,1956.86,1956.86,1956.86,1071.16,1026.47,1026.47,0.00,0.00,945.55,945.55,974.84,974.84,1079.76,1079.76,1079.76,1078.50,1078.50,1078.50,1078.50,1368.62,1368.62,1368.62,1368.62,1308.09,1754.41,1345.59,1345.59,1378.98,1378.98,1672.47,1672.47,567.19,567.19,567.19,567.19,99.00,99.00
SHO_D2(KFZ4),967.91,967.91,967.91,730.97,728.42,730.97,730.97,730.97,730.97,724.77,728.42,728.42,1465.30,1465.30,1838.06,1838.06,1838.06,1838.06,1838.06,1838.06,1437.42,1838.06,1838.06,1437.42,1437.42,1437.42,1437.42,1437.42,1437.42,1437.42,1577.39,1577.39,1577.39,1577.39,1577.39,1577.39,1437.42,1437.42,1437.42,1437.42,1465.30,1465.30,1063.82,891.87,881.91,874.02,874.02,876.62,752.08,752.08,752.08,893.67,893.67,876.62,876.62,916.33,916.33,1063.36,1063.36,916.33,629.23,629.23,448.44,448.44,1509.31,1257.64,1257.64,1509.31,1509.31,1211.29,1211.29,1211.29,1211.29,1257.64,1257.64,1956.86,1956.86,1956.86,1071.16,1026.47,1026.47,0.00,0.00,945.55,945.55,974.84,974.84,1079.76,1079.76,1079.76,1078.50,1078.50,1078.50,1078.50,1368.62,1368.62,1368.62,1368.62,1308.09,1754.41,1345.59,1345.59,1378.98,1378.98,1672.47,1672.47,567.19,567.19,567.19,567.19,99.00,99.00
STA1_D1(KFZ4),635.17,635.17,635.17,778.03,775.48,778.03,778.03,778.03,778.03,771.83,775.48,775.48,1836.55,1836.55,2328.56,2328.56,2328.56,2328.56,2328.56,2328.56,1808.66,2328.56,2328.56,1808.66,1808.66,1808.66,1808.66,1808.66,1808.66,1808.66,1948.64,1948.64,1948.64,1948.64,1948.64,1948.64,1808.66,1808.66,1808.66,1808.66,1836.55,1836.55,1134.37,962.41,952.45,944.56,944.56,1247.87,1559.31,1559.31,1559.31,1700.90,1700.90,1247.87,1247.87,1287.58,1287.58,1434.61,1434.61,1287.58,972.04,972.04,1415.69,1415.69,1880.56,1628.88,1628.88,1880.56,1880.56,1582.54,1582.54,1582.54,1582.54,1628.88,1628.88,2447.37,2447.37,2447.37,595.35,639.80,639.80,1366.80,1366.80,0.00,0.00,29.29,29.29,134.21,134.21,134.21,132.95,132.95,132.95,132.95,423.08,423.08,423.08,423.08,362.54,1026.36,400.05,400.05,433.43,433.43,726.93,726.93,1374.41,1374.41,1374.41,1374.41,1243.98,1243.98
STA1_D2(KFZ4),635.17,635.17,635.17,778.03,775.48,778.03,778.03,778.03,778.03,771.83,775.48,775.48,1836.55,1836.55,2328.56,2328.56,2328.56,2328.56,2328.56,2328.56,1808.66,2328.56,2328.56,1808.66,1808.66,1808.66,1808.66,1808.66,1808.66,1808.66,1948.64,1948.64,1948.64,1948.64,1948.64,1948.64,1808.66,1808.66,1808.66,1808.66,1836.55,1836.55,1134.37,962.41,952.45,944.56,944.56,1247.87,1559.31,1559.31,1559.31,1700.90,1700.90,1247.87,1247.87,1287.58,1287.58,1434.61,1434.61,1287.58,972.04,972.04,1415.69,1415.69,1880.56,1628.88,1628.88,1880.56,1880.56,1582.54,1582.54,1582.54,1582.54,1628.88,1628.88,2447.37,2447.37,2447.37,595.35,639.80,639.80,1366.80,1366.80,0.00,0.00,29.29,29.29,134.21,134.21,134.21,132.95,132.95,132.95,132.95,423.08,423.08,423.08,423.08,362.54,1026.36,400.05,400.05,433.43,433.43,726.93,726.93,1374.41,1374.41,1374.41,1374.41,1243.98,1243.98
STA1_D8(KFZ5),636.08,636.08,636.08,778.94,776.39,778.94,778.94,778.94,778.94,772.73,776.39,776.39,1837.45,1837.45,2329.47,2329.47,2329.47,2329.47,2329.47,2329.47,1809.57,2329.47,2329.47,1809.57,1809.57,1809.57,1809.57,1809.57,1809.57,1809.57,1949.55,1949.55,1949.55,1949.55,1949.55,1949.55,1809.57,1809.57,1809.57,1809.57,1837.45,1837.45,1135.27,963.32,953.36,945.47,945.47,1248.77,1560.22,1560.22,1560.22,1701.80,1701.80,1248.77,1248.77,1288.48,1288.48,1435.51,1435.51,1288.48,972.95,972.95,1416.60,1416.60,1881.46,1629.79,1629.79,1881.46,1881.46,1583.44,1583.44,1583.44,1583.44,1629.79,1629.79,2448.27,2448.27,2448.27,566.05,610.51,610.51,1367.70,1367.70,1255.92,1255.92,0.00,0.00,135.12,135.12,135.12,133.86,133.86,133.86,133.86,423.98,423.98,423.98,423.98,363.44,1027.27,400.95,400.95,434.34,434.34,727.83,727.83,1375.32,1375.32,1375.32,1375.32,1244.89,1244.89
STA1_D9(KFZ5),636.08,636.08,636.08,778.94,776.39,778.94,778.94,778.94,778.94,772.73,776.39,776.39,1837.45,1837.45,2329.47,2329.47,2329.47,2329.47,2329.47,2329.47,1809.57,2329.47,2329.47,1809.57,1809.57,1809.57,1809.57,1809.57,1809.57,1809.57,1949.55,1949.55,1949.55,1949.55,1949.55,1949.55,1809.57,1809.57,1809.57,1809.57,1837.45,1837.45,1135.27,963.32,953.36,945.47,945.47,1248.77,1560.22,1560.22,1560.22,1701.80,1701.80,1248.77,1248.77,1288.48,1288.48,1435.51,1435.51,1288.48,972.95,972.95,1416.60,1416.60,1881.46,1629.79,1629.79,1881.46,1881.46,1583.44,1583.44,1583.44,1583.44,1629.79,1629.79,2448.27,2448.27,2448.27,566.05,610.51,610.51,1367.70,1367.70,1255.92,1255.92,0.00,0.00,135.12,135.12,135.12,133.86,133.86,133.86,133.86,423.98,423.98,423.98,423.98,363.44,1027.27,400.95,400.95,434.34,434.34,727.83,727.83,1375.32,1375.32,1375.32,1375.32,1244.89,1244.89
STA2_D2(KFZ4),500.96,500.96,500.96,643.82,641.27,643.82,643.82,643.82,643.82,637.62,641.27,641.27,1702.34,1702.34,2194.35,2194.35,2194.35,2194.35,2194.35,2194.35,1674.45,2194.35,2194.35,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1814.43,1814.43,1814.43,1814.43,1814.43,1814.43,1674.45,1674.45,1674.45,1674.45,1702.34,1702.34,1000.16,828.20,818.24,810.35,810.35,1113.66,1425.10,1425.10,1425.10,1566.69,1566.69,1113.66,1113.66,1153.37,1153.37,1300.40,1300.40,1153.37,837.83,837.83,1281.48,1281.48,1746.35,1494.67,1494.67,1746.35,1746.35,1448.33,1448.33,1448.33,1448.33,1494.67,1494.67,2313.16,2313.16,2313.16,1294.00,1269.75,1269.75,1232.59,1232.59,1120.80,1120.80,1150.09,1150.09,0.00,0.00,0.00,229.61,229.61,229.61,229.61,519.73,519.73,519.73,519.73,459.20,1123.02,496.70,496.70,530.09,530.09,592.72,592.72,1240.21,1240.21,1240.21,1240.21,1109.78,1109.78
STA2_D3(KFZ4),500.96,500.96,500.96,643.82,641.27,643.82,643.82,643.82,643.82,637.62,641.27,641.27,1702.34,1702.34,2194.35,2194.35,2194.35,2194.35,2194.35,2194.35,1674.45,2194.35,2194.35,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1814.43,1814.43,1814.43,1814.43,1814.43,1814.43,1674.45,1674.45,1674.45,1674.45,1702.34,1702.34,1000.16,828.20,818.24,810.35,810.35,1113.66,1425.10,1425.10,1425.10,1566.69,1566.69,1113.66,1113.66,1153.37,1153.37,1300.40,1300.40,1153.37,837.83,837.83,1281.48,1281.48,1746.35,1494.67,1494.67,1746.35,1746.35,1448.33,1448.33,1448.33,1448.33,1494.67,1494.67,2313.16,2313.16,2313.16,1294.00,1269.75,1269.75,1232.59,1232.59,1120.80,1120.80,1150.09,1150.09,0.00,0.00,0.00,229.61,229.61,229.61,229.61,519.73,519.73,519.73,519.73,459.20,1123.02,496.70,496.70,530.09,530.09,592.72,592.72,1240.21,1240.21,1240.21,1240.21,1109.78,1109.78
STA2_D4(KFZ4),500.96,500.96,500.96,643.82,641.27,643.82,643.82,643.82,643.82,637.62,641.27,641.27,1702.34,1702.34,2194.35,2194.35,2194.35,2194.35,2194.35,2194.35,1674.45,2194.35,2194.35,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1814.43,1814.43,1814.43,1814.43,1814.43,1814.43,1674.45,1674.45,1674.45,1674.45,1702.34,1702.34,1000.16,828.20,818.24,810.35,810.35,1113.66,1425.10,1425.10,1425.10,1566.69,1566.69,1113.66,1113.66,1153.37,1153.37,1300.40,1300.40,1153.37,837.83,837.83,1281.48,1281.48,1746.35,1494.67,1494.67,1746.35,1746.35,1448.33,1448.33,1448.33,1448.33,1494.67,1494.67,2313.16,2313.16,2313.16,1294.00,1269.75,1269.75,1232.59,1232.59,1120.80,1120.80,1150.09,1150.09,0.00,0.00,0.00,229.61,229.61,229.61,229.61,519.73,519.73,519.73,519.73,459.20,1123.02,496.70,496.70,530.09,530.09,592.72,592.72,1240.21,1240.21,1240.21,1240.21,1109.78,1109.78
STA2_D5(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA2_D6(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA2_D7(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
