detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
FA6_D10,0.415494710914543,0.028795849340893,primary,Friedrich-Ebert-Anlage,0,frankfurt,1,90,8.6567076,50.1111262
FA6_D37,0.39293191830153,0.288899871208551,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,89,8.656494,50.1118181
FA6_D38,0.39293191830153,0.292188101900251,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,89,8.6565297,50.1117994
FA6_D35,0.396031302224499,0.289335647809118,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,88,8.6564582,50.1117885
FA6_D36,0.396031302224499,0.292488277361274,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,88,8.656485,50.1117653
FA6_D33,0.397355046218115,0.291361113334367,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,87,8.6564272,50.1117627
FA6_D34,0.397355046218115,0.294338027494755,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,87,8.6564567,50.1117437
FA6_D19,0.138717943313168,0.048147014145545,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,40,8.6580808,50.1108931
FA6_D18,0.151017671016377,0.045789548893781,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,39,8.6580473,50.1108742
FA6_D17,0.148512047736973,0.045246195968329,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,38,8.6580084,50.1108596
FA6_D24,0.148512047736973,0.048361066683752,primary,Friedrich-Ebert-Anlage,50,frankfurt,1,38,8.6580393,50.1108398
